order date (DateOrders),Order Item Id,Department Name,Category Name,Order Region,Market,Shipping Mode,Days for shipment (scheduled),Days for shipping (real),Order Item Quantity,Order Item Product Price,Order Item Discount,Product Card Id,Late_delivery_risk
06/06/2018 00:00,27556052,Footwear,Cardio Equipment,Southeast Asia,Europe,Standard Class,4,3,5,37.29,0.161,1036,0
06/06/2018 00:00,27556053,Footwear,Camping & Hiking,West Asia,Pacific Asia,First Class,1,1,4,120.71,0.126,1018,0
06/06/2018 00:00,27556054,Golf Shop,Women's Apparel,Eastern Asia,Pacific Asia,First Class,2,3,1,175.82,0.125,1144,1
06/06/2018 00:00,27556055,Outdoors,Men's Footwear,West Africa,Africa,Same Day,1,0,3,108.93,0.15,1252,0
06/06/2018 00:00,27556056,Footwear,Electronics,Eastern Asia,Africa,First Class,2,5,1,93.88,0.164,1421,1
06/06/2018 00:00,27556057,Health and Beauty,Strength Training,South America,Africa,Standard Class,5,8,1,108.96,0.143,1854,1
06/06/2018 00:00,27556058,Technology,Fishing,West Africa,Pacific Asia,Same Day,1,0,1,95.08,0.133,1510,0
06/06/2018 00:00,27556059,Technology,Cleats,Oceania,LATAM,Standard Class,5,4,1,130.75,0.116,1012,0
06/06/2018 00:00,27556060,Golf Shop,Fishing,Central America,LATAM,First Class,2,3,1,103.08,0.156,1657,1
06/06/2018 00:00,27556061,Technology,Fishing,Eastern Asia,LATAM,Standard Class,4,3,5,115.84,0.116,1423,0
06/06/2018 00:00,27556062,Fitness,Electronics,Western Europe,USCA,Standard Class,5,7,2,44.34,0.037,1320,1
06/06/2018 00:00,27556063,Apparel,Water Sports,West Africa,Africa,Standard Class,5,6,1,73.77,0.226,1345,1
06/06/2018 00:00,27556064,Health and Beauty,Cardio Equipment,North America,USCA,First Class,2,3,1,26.98,0.087,1638,1
06/06/2018 00:00,27556065,Fitness,Fishing,West Asia,Africa,Standard Class,4,4,1,140.33,0.056,1186,0
06/06/2018 00:00,27556066,Pet Shop,Cleats,West Asia,Africa,Second Class,2,1,1,71.72,0.162,1461,0
06/06/2018 00:00,27556067,Golf Shop,Fishing,North America,Europe,Standard Class,5,5,1,49.86,0.224,1776,0
06/06/2018 00:00,27556068,Fan Shop,Cardio Equipment,Eastern Europe,USCA,Second Class,2,3,2,26.37,0.029,1113,1
06/06/2018 00:00,27556069,Pet Shop,Indoor/Outdoor Games,South America,Africa,Same Day,1,0,4,179.26,0.149,1318,0
06/06/2018 00:00,27556070,Toy Store,Men's Footwear,Eastern Europe,Europe,Second Class,2,1,1,147.36,0.171,1747,0
06/06/2018 00:00,27556071,Pet Shop,Electronics,South America,USCA,Standard Class,4,5,1,64.45,0.128,1350,1
06/06/2018 00:00,27556072,Health and Beauty,Fishing,Western Europe,Europe,Standard Class,5,5,5,63.66,0.057,1076,0
06/06/2018 00:00,27556073,Outdoors,Camping & Hiking,Eastern Asia,Europe,Standard Class,4,3,1,195.72,0.109,1587,0
06/06/2018 00:00,27556074,Footwear,Electronics,Eastern Europe,Europe,First Class,1,2,3,196.23,0.02,1562,1
06/06/2018 00:00,27556075,Fitness,Men's Footwear,Southeast Asia,Pacific Asia,First Class,2,5,3,57.69,0.058,1603,1
06/06/2018 00:00,27556076,Technology,Water Sports,Southeast Asia,Africa,Second Class,3,2,3,75.23,0.034,1145,0
06/06/2018 00:00,27556077,Fitness,Indoor/Outdoor Games,Western Europe,Africa,First Class,2,5,2,170.21,0.142,1939,1
06/06/2018 00:00,27556078,Fitness,Strength Training,Eastern Asia,Europe,First Class,2,3,1,47.7,0.078,1422,1
06/06/2018 00:00,27556079,Apparel,Electronics,West Africa,Pacific Asia,Standard Class,5,4,1,156.35,0.079,1542,0
06/07/2018 00:00,27556080,Apparel,Strength Training,Eastern Asia,USCA,First Class,1,2,1,175.72,0.221,1718,1
06/07/2018 00:00,27556081,Pet Shop,Water Sports,Oceania,Europe,Same Day,0,0,2,117.44,0.069,1300,0
06/07/2018 00:00,27556082,Fan Shop,Women's Apparel,Western Europe,USCA,Second Class,2,5,5,173.1,0.199,1076,1
06/07/2018 00:00,27556083,Toy Store,Women's Apparel,Western Europe,Africa,First Class,1,3,4,70.14,0.241,1078,1
06/07/2018 00:00,27556084,Golf Shop,Camping & Hiking,South America,Europe,First Class,1,4,5,83.07,0.185,1075,1
06/07/2018 00:00,27556085,Fan Shop,Fishing,North America,Pacific Asia,First Class,2,3,5,95.95,0.112,1748,1
06/07/2018 00:00,27556086,Toy Store,Water Sports,Western Europe,Africa,Standard Class,4,4,1,111.38,0.211,1630,0
06/07/2018 00:00,27556087,Health and Beauty,Men's Footwear,West Asia,Africa,Standard Class,4,7,3,163.59,0.204,1200,1
06/07/2018 00:00,27556088,Outdoors,Water Sports,South America,Europe,Same Day,1,0,3,126.27,0.191,1110,0
06/07/2018 00:00,27556089,Golf Shop,Strength Training,West Asia,Africa,Second Class,3,3,1,15.98,0.031,1712,0
06/07/2018 00:00,27556090,Outdoors,Indoor/Outdoor Games,Eastern Europe,USCA,Standard Class,5,5,5,88.41,0.209,1932,0
06/07/2018 00:00,27556091,Footwear,Cleats,South America,Europe,Same Day,0,0,1,79.57,0.177,1301,0
06/07/2018 00:00,27556092,Pet Shop,Electronics,West Africa,Europe,Second Class,3,4,1,174.52,0.085,1028,1
06/07/2018 00:00,27556093,Apparel,Indoor/Outdoor Games,Eastern Asia,LATAM,First Class,1,1,5,71.62,0.183,1528,0
06/07/2018 00:00,27556094,Health and Beauty,Water Sports,West Africa,Africa,First Class,1,1,3,16.82,0.117,1034,0
06/07/2018 00:00,27556095,Toy Store,Water Sports,West Africa,Africa,First Class,2,1,5,84.63,0.211,1609,0
06/07/2018 00:00,27556096,Golf Shop,Water Sports,Southeast Asia,Europe,First Class,1,1,4,25.6,0.135,1033,0
06/07/2018 00:00,27556097,Technology,Strength Training,Eastern Europe,LATAM,Same Day,1,0,1,98.7,0.153,1273,0
06/07/2018 00:00,27556098,Technology,Fishing,North America,LATAM,Standard Class,4,5,2,30.77,0.044,1557,1
06/07/2018 00:00,27556099,Toy Store,Cleats,Central America,Africa,Standard Class,5,4,1,81.54,0.056,1721,0
06/07/2018 00:00,27556100,Apparel,Men's Footwear,Eastern Asia,Pacific Asia,Second Class,2,4,1,127.68,0.221,1745,1
06/07/2018 00:00,27556101,Technology,Camping & Hiking,North America,Pacific Asia,Same Day,0,1,1,32.64,0.013,1537,1
06/07/2018 00:00,27556102,Golf Shop,Indoor/Outdoor Games,Oceania,Pacific Asia,First Class,2,1,1,168.53,0.029,1536,0
06/07/2018 00:00,27556103,Pet Shop,Water Sports,West Asia,Africa,First Class,2,3,1,187.77,0.092,1174,1
06/07/2018 00:00,27556104,Fan Shop,Electronics,South America,Europe,Standard Class,4,4,4,46.36,0.081,1373,0
06/07/2018 00:00,27556105,Fitness,Camping & Hiking,West Africa,Africa,Same Day,1,2,1,102.07,0.02,1769,1
06/07/2018 00:00,27556106,Health and Beauty,Cleats,West Asia,USCA,Same Day,1,0,1,185.97,0.211,1229,0
06/07/2018 00:00,27556107,Fitness,Camping & Hiking,West Asia,Pacific Asia,Standard Class,4,7,1,142.78,0.041,1563,1
06/07/2018 00:00,27556108,Golf Shop,Women's Apparel,North America,Europe,First Class,1,1,2,27.02,0.215,1965,0
06/07/2018 00:00,27556109,Pet Shop,Electronics,West Africa,LATAM,Standard Class,4,4,1,116.44,0.059,1436,0
06/07/2018 00:00,27556110,Fan Shop,Indoor/Outdoor Games,North America,LATAM,Second Class,3,5,4,111.11,0.145,1097,1
06/07/2018 00:00,27556111,Apparel,Camping & Hiking,Southeast Asia,Europe,Standard Class,4,4,2,116.11,0.116,1080,0
06/07/2018 00:00,27556112,Health and Beauty,Cardio Equipment,Western Europe,LATAM,Standard Class,4,4,1,17.14,0.045,1928,0
06/07/2018 00:00,27556113,Fitness,Cleats,Eastern Asia,Europe,Same Day,0,2,1,75.06,0.15,1443,1
06/07/2018 00:00,27556114,Toy Store,Fishing,Eastern Europe,Europe,Standard Class,5,6,4,119.34,0.025,1078,1
06/07/2018 00:00,27556115,Pet Shop,Electronics,North America,Europe,Same Day,0,1,5,130.25,0.194,1370,1
06/07/2018 00:00,27556116,Technology,Water Sports,South America,LATAM,First Class,2,1,2,96.46,0.237,1894,0
06/07/2018 00:00,27556117,Footwear,Cardio Equipment,North America,Africa,Second Class,3,6,1,17.16,0.212,1244,1
06/07/2018 00:00,27556118,Fan Shop,Fishing,Oceania,USCA,Standard Class,4,5,1,197.11,0.222,1002,1
06/07/2018 00:00,27556119,Apparel,Indoor/Outdoor Games,Southeast Asia,USCA,Same Day,1,0,3,147.62,0.197,1900,0
06/07/2018 00:00,27556120,Toy Store,Cleats,Eastern Europe,USCA,Same Day,0,3,5,78.57,0.203,1503,1
06/07/2018 00:00,27556121,Fan Shop,Water Sports,Oceania,Europe,First Class,1,4,5,58.78,0.008,1867,1
06/07/2018 00:00,27556122,Pet Shop,Cardio Equipment,West Asia,Africa,Standard Class,4,5,4,57.09,0.062,1291,1
06/07/2018 00:00,27556123,Toy Store,Water Sports,Oceania,LATAM,Second Class,2,2,2,75.22,0.059,1377,0
06/07/2018 00:00,27556124,Outdoors,Electronics,West Africa,USCA,Second Class,3,5,5,18.75,0.177,1211,1
06/07/2018 00:00,27556125,Pet Shop,Indoor/Outdoor Games,Oceania,Pacific Asia,Same Day,0,1,4,104.05,0.012,1497,1
06/07/2018 00:00,27556126,Outdoors,Women's Apparel,Western Europe,Africa,Second Class,3,3,1,107.2,0.011,1240,0
06/07/2018 00:00,27556127,Outdoors,Men's Footwear,South America,USCA,Same Day,0,2,1,170.28,0.245,1484,1
06/07/2018 00:00,27556128,Health and Beauty,Electronics,North America,LATAM,Second Class,3,5,1,71.69,0.122,1768,1
06/07/2018 00:00,27556129,Technology,Fishing,North America,Pacific Asia,First Class,1,0,1,147.03,0.186,1586,0
06/07/2018 00:00,27556130,Toy Store,Cleats,Western Europe,Africa,Standard Class,4,6,1,99.53,0.078,1079,1
06/07/2018 00:00,27556131,Outdoors,Water Sports,Central America,LATAM,Second Class,2,3,1,53.32,0.136,1380,1
06/07/2018 00:00,27556132,Health and Beauty,Men's Footwear,Eastern Europe,Africa,Standard Class,4,3,1,137.79,0.21,1721,0
06/07/2018 00:00,27556133,Toy Store,Electronics,Central America,Europe,Same Day,0,1,1,67.78,0.003,1074,1
06/07/2018 00:00,27556134,Footwear,Cardio Equipment,Central America,Africa,Standard Class,4,7,5,11.6,0.04,1187,1
06/07/2018 00:00,27556135,Golf Shop,Men's Footwear,South America,LATAM,First Class,2,4,1,198.14,0.133,1382,1
06/07/2018 00:00,27556136,Technology,Camping & Hiking,Eastern Europe,Europe,First Class,2,2,1,75.04,0.03,1639,0
06/07/2018 00:00,27556137,Fitness,Camping & Hiking,Oceania,USCA,First Class,2,5,4,99.96,0.019,1703,1
06/07/2018 00:00,27556138,Apparel,Cleats,West Africa,Africa,Same Day,0,0,1,120.05,0.01,1591,0
06/07/2018 00:00,27556139,Footwear,Women's Apparel,South America,Pacific Asia,Standard Class,5,5,1,189.64,0.024,1586,0
06/07/2018 00:00,27556140,Golf Shop,Fishing,North America,Pacific Asia,Second Class,2,1,5,165.15,0.099,1762,0
06/07/2018 00:00,27556141,Toy Store,Fishing,Eastern Asia,Africa,Same Day,0,1,3,152.63,0.16,1030,1
06/07/2018 00:00,27556142,Outdoors,Electronics,Eastern Asia,LATAM,Standard Class,4,6,4,87.73,0.242,1263,1
06/07/2018 00:00,27556143,Fitness,Cleats,Eastern Asia,Pacific Asia,First Class,1,2,1,119.73,0.132,1917,1
06/07/2018 00:00,27556144,Toy Store,Women's Apparel,Central America,USCA,Second Class,3,3,3,49.23,0.086,1921,0
06/07/2018 00:00,27556145,Golf Shop,Camping & Hiking,North America,Europe,Standard Class,5,5,1,129.04,0.151,1616,0
06/07/2018 00:00,27556146,Apparel,Men's Footwear,Eastern Asia,Africa,Same Day,1,4,5,112.35,0.075,1021,1
06/07/2018 00:00,27556147,Toy Store,Cleats,West Africa,LATAM,Same Day,0,0,1,86.66,0.24,1484,0
06/07/2018 00:00,27556148,Toy Store,Fishing,Central America,Pacific Asia,Standard Class,5,8,4,72.46,0.191,1484,1
06/07/2018 00:00,27556149,Outdoors,Cardio Equipment,Southeast Asia,Pacific Asia,Same Day,0,1,1,48.57,0.12,1649,1
06/07/2018 00:00,27556150,Technology,Women's Apparel,South America,Europe,Same Day,0,0,1,103.99,0.078,1376,0
06/07/2018 00:00,27556151,Pet Shop,Women's Apparel,Central America,Pacific Asia,First Class,2,5,4,192.2,0.014,1962,1
06/07/2018 00:00,27556152,Toy Store,Electronics,West Africa,Africa,Standard Class,4,3,1,194.59,0.212,1901,0
06/07/2018 00:00,27556153,Technology,Electronics,Eastern Asia,Africa,Same Day,1,2,5,24.0,0.188,1350,1
06/07/2018 00:00,27556154,Apparel,Cardio Equipment,Eastern Europe,LATAM,First Class,1,2,2,113.75,0.186,1066,1
06/07/2018 00:00,27556155,Golf Shop,Camping & Hiking,North America,Europe,First Class,1,3,1,134.59,0.133,1616,1
06/07/2018 00:00,27556156,Apparel,Fishing,Eastern Asia,Africa,Second Class,2,4,5,63.05,0.072,1472,1
06/07/2018 00:00,27556157,Health and Beauty,Fishing,Central America,LATAM,Same Day,1,0,1,69.59,0.063,1782,0
06/07/2018 00:00,27556158,Fitness,Cleats,Eastern Asia,USCA,Standard Class,4,5,2,121.73,0.115,1388,1
06/08/2018 00:00,27556159,Footwear,Water Sports,Central America,USCA,Same Day,1,2,1,29.72,0.097,1169,1
06/08/2018 00:00,27556160,Toy Store,Camping & Hiking,Western Europe,Africa,Standard Class,5,8,4,92.92,0.161,1503,1
06/08/2018 00:00,27556161,Fan Shop,Electronics,North America,Africa,Second Class,2,4,1,114.1,0.015,1646,1
06/08/2018 00:00,27556162,Technology,Electronics,Eastern Asia,Africa,Same Day,0,1,1,146.48,0.009,1762,1
06/08/2018 00:00,27556163,Health and Beauty,Indoor/Outdoor Games,Central America,Europe,Same Day,1,2,1,73.87,0.047,1105,1
06/08/2018 00:00,27556164,Outdoors,Water Sports,Southeast Asia,Africa,Same Day,0,0,1,102.47,0.209,1304,0
06/08/2018 00:00,27556165,Apparel,Cleats,Eastern Europe,LATAM,Same Day,1,3,1,31.3,0.101,1846,1
06/08/2018 00:00,27556166,Pet Shop,Cardio Equipment,West Asia,Europe,Standard Class,4,6,3,103.45,0.148,1806,1
06/08/2018 00:00,27556167,Fitness,Indoor/Outdoor Games,Eastern Europe,USCA,Same Day,0,3,5,38.03,0.1,1719,1
06/08/2018 00:00,27556168,Technology,Men's Footwear,Southeast Asia,Africa,Second Class,2,4,2,32.7,0.06,1929,1
06/08/2018 00:00,27556169,Toy Store,Fishing,West Asia,Europe,First Class,2,5,1,162.97,0.042,1910,1
06/08/2018 00:00,27556170,Outdoors,Fishing,West Asia,Europe,Standard Class,4,4,1,182.89,0.117,1910,0
06/08/2018 00:00,27556171,Footwear,Camping & Hiking,South America,Africa,First Class,1,1,1,91.28,0.051,1298,0
06/08/2018 00:00,27556172,Fan Shop,Women's Apparel,Eastern Europe,Pacific Asia,Same Day,1,0,1,120.38,0.06,1300,0
06/08/2018 00:00,27556173,Apparel,Indoor/Outdoor Games,West Africa,Africa,Second Class,3,2,1,190.58,0.184,1500,0
06/08/2018 00:00,27556174,Apparel,Strength Training,West Asia,USCA,Same Day,1,3,2,47.9,0.205,1494,1
06/08/2018 00:00,27556175,Golf Shop,Men's Footwear,Western Europe,Africa,Same Day,0,2,4,116.04,0.172,1775,1
06/08/2018 00:00,27556176,Technology,Women's Apparel,Southeast Asia,Europe,Same Day,0,3,1,37.14,0.182,1909,1
06/08/2018 00:00,27556177,Pet Shop,Indoor/Outdoor Games,Eastern Europe,Pacific Asia,Second Class,3,2,5,75.6,0.204,1682,0
06/08/2018 00:00,27556178,Golf Shop,Fishing,South America,Africa,First Class,2,4,1,14.38,0.203,1071,1
06/08/2018 00:00,27556179,Golf Shop,Cleats,Eastern Europe,Pacific Asia,First Class,2,3,1,115.54,0.101,1956,1
06/08/2018 00:00,27556180,Golf Shop,Cardio Equipment,Oceania,Pacific Asia,First Class,2,1,5,108.65,0.07,1290,0
06/08/2018 00:00,27556181,Golf Shop,Cardio Equipment,Oceania,Europe,Standard Class,4,4,1,92.27,0.18,1732,0
06/08/2018 00:00,27556182,Fan Shop,Cardio Equipment,West Africa,Pacific Asia,Same Day,0,0,5,71.67,0.065,1387,0
06/08/2018 00:00,27556183,Pet Shop,Electronics,North America,Pacific Asia,Same Day,1,1,1,42.21,0.164,1684,0
06/08/2018 00:00,27556184,Golf Shop,Women's Apparel,South America,USCA,First Class,1,0,3,153.86,0.03,1379,0
06/08/2018 00:00,27556185,Fitness,Electronics,North America,LATAM,Second Class,2,2,4,33.45,0.084,1905,0
06/08/2018 00:00,27556186,Pet Shop,Camping & Hiking,West Africa,USCA,First Class,2,2,1,57.8,0.069,1470,0
06/08/2018 00:00,27556187,Footwear,Men's Footwear,West Africa,USCA,Second Class,3,3,1,68.42,0.029,1291,0
06/08/2018 00:00,27556188,Toy Store,Men's Footwear,Eastern Europe,Pacific Asia,Standard Class,4,7,1,47.22,0.033,1039,1
06/08/2018 00:00,27556189,Pet Shop,Fishing,West Asia,Pacific Asia,Second Class,2,4,2,154.75,0.028,1770,1
06/08/2018 00:00,27556190,Pet Shop,Cleats,Eastern Asia,LATAM,First Class,1,1,1,27.08,0.011,1063,0
06/08/2018 00:00,27556191,Golf Shop,Men's Footwear,West Asia,USCA,Same Day,0,0,1,38.87,0.019,1182,0
06/08/2018 00:00,27556192,Pet Shop,Women's Apparel,Oceania,Pacific Asia,First Class,1,0,3,29.82,0.076,1648,0
06/08/2018 00:00,27556193,Golf Shop,Men's Footwear,Oceania,USCA,Second Class,2,1,1,127.1,0.124,1035,0
06/08/2018 00:00,27556194,Toy Store,Water Sports,Western Europe,Africa,First Class,1,2,1,16.19,0.211,1462,1
06/08/2018 00:00,27556195,Fan Shop,Indoor/Outdoor Games,Eastern Asia,Europe,Same Day,1,4,2,20.25,0.058,1405,1
06/08/2018 00:00,27556196,Footwear,Cleats,Western Europe,Pacific Asia,Standard Class,5,6,1,37.43,0.064,1843,1
06/08/2018 00:00,27556197,Golf Shop,Women's Apparel,Central America,Africa,Second Class,2,1,1,78.93,0.047,1553,0
06/08/2018 00:00,27556198,Apparel,Cleats,West Asia,LATAM,Second Class,2,1,2,184.06,0.219,1037,0
06/08/2018 00:00,27556199,Toy Store,Cardio Equipment,Oceania,Africa,First Class,2,4,3,85.89,0.149,1135,1
06/08/2018 00:00,27556200,Outdoors,Cleats,Oceania,LATAM,Same Day,1,3,5,179.94,0.219,1954,1
06/08/2018 00:00,27556201,Apparel,Cleats,Western Europe,USCA,Standard Class,5,4,1,131.79,0.003,1967,0
06/08/2018 00:00,27556202,Footwear,Electronics,West Africa,Africa,Standard Class,5,6,1,157.9,0.113,1994,1
06/08/2018 00:00,27556203,Golf Shop,Cleats,West Asia,Europe,Same Day,0,0,1,156.43,0.233,1005,0
06/08/2018 00:00,27556204,Fitness,Women's Apparel,South America,Pacific Asia,Second Class,3,4,1,32.3,0.22,1818,1
06/08/2018 00:00,27556205,Golf Shop,Water Sports,South America,Africa,Second Class,2,3,1,66.2,0.201,1234,1
06/08/2018 00:00,27556206,Fitness,Men's Footwear,Oceania,Africa,Standard Class,4,4,2,65.13,0.063,1321,0
06/08/2018 00:00,27556207,Footwear,Water Sports,North America,LATAM,First Class,1,4,5,176.71,0.146,1574,1
06/08/2018 00:00,27556208,Health and Beauty,Cardio Equipment,Eastern Europe,Africa,Second Class,2,5,1,123.93,0.153,1878,1
06/08/2018 00:00,27556209,Fan Shop,Women's Apparel,Oceania,Europe,Standard Class,5,4,1,182.3,0.196,1899,0
06/08/2018 00:00,27556210,Fitness,Water Sports,Western Europe,Africa,Standard Class,5,5,4,19.06,0.072,1784,0
06/08/2018 00:00,27556211,Outdoors,Cardio Equipment,Central America,Pacific Asia,First Class,1,1,1,183.79,0.118,1274,0
06/08/2018 00:00,27556212,Health and Beauty,Men's Footwear,North America,Africa,Same Day,1,0,4,54.05,0.237,1244,0
06/08/2018 00:00,27556213,Fan Shop,Strength Training,South America,Pacific Asia,Same Day,0,1,1,120.15,0.092,1228,1
06/08/2018 00:00,27556214,Technology,Women's Apparel,North America,Africa,Second Class,3,4,1,84.01,0.079,1072,1
06/08/2018 00:00,27556215,Technology,Fishing,Oceania,Africa,Second Class,2,4,1,178.13,0.006,1146,1
06/08/2018 00:00,27556216,Apparel,Cleats,South America,Pacific Asia,Second Class,3,6,2,131.1,0.238,1966,1
06/08/2018 00:00,27556217,Toy Store,Women's Apparel,Western Europe,USCA,First Class,2,3,1,171.93,0.05,1799,1
06/08/2018 00:00,27556218,Toy Store,Water Sports,Oceania,USCA,Same Day,0,0,1,126.09,0.173,1097,0
06/08/2018 00:00,27556219,Toy Store,Men's Footwear,North America,LATAM,Standard Class,4,7,1,96.55,0.216,1095,1
06/08/2018 00:00,27556220,Outdoors,Cleats,Eastern Europe,Europe,Standard Class,5,6,5,189.96,0.029,1527,1
06/08/2018 00:00,27556221,Footwear,Cleats,Southeast Asia,USCA,Same Day,1,3,1,146.9,0.008,1372,1
06/08/2018 00:00,27556222,Technology,Indoor/Outdoor Games,Southeast Asia,LATAM,Same Day,1,2,4,180.99,0.129,1200,1
06/08/2018 00:00,27556223,Toy Store,Indoor/Outdoor Games,Oceania,Pacific Asia,Second Class,2,1,1,154.63,0.214,1808,0
06/08/2018 00:00,27556224,Footwear,Indoor/Outdoor Games,West Africa,Europe,First Class,1,0,1,160.22,0.05,1885,0
06/08/2018 00:00,27556225,Footwear,Water Sports,Southeast Asia,Africa,Standard Class,4,3,4,56.75,0.111,1051,0
06/08/2018 00:00,27556226,Health and Beauty,Indoor/Outdoor Games,Central America,USCA,First Class,2,4,2,77.39,0.133,1987,1
06/08/2018 00:00,27556227,Outdoors,Camping & Hiking,Eastern Europe,LATAM,Same Day,1,4,1,31.2,0.138,1803,1
06/08/2018 00:00,27556228,Health and Beauty,Indoor/Outdoor Games,West Africa,Pacific Asia,First Class,1,0,3,20.98,0.142,1661,0
06/08/2018 00:00,27556229,Health and Beauty,Indoor/Outdoor Games,Western Europe,USCA,Standard Class,4,4,1,165.6,0.137,1810,0
06/08/2018 00:00,27556230,Toy Store,Men's Footwear,Oceania,USCA,First Class,1,1,1,51.39,0.068,1372,0
06/08/2018 00:00,27556231,Fan Shop,Cleats,West Africa,Africa,Same Day,0,1,1,142.23,0.172,1518,1
06/08/2018 00:00,27556232,Health and Beauty,Camping & Hiking,Western Europe,LATAM,Second Class,2,5,1,120.54,0.081,1502,1
06/08/2018 00:00,27556233,Toy Store,Indoor/Outdoor Games,Western Europe,Africa,Standard Class,4,6,1,178.66,0.23,1921,1
06/08/2018 00:00,27556234,Apparel,Women's Apparel,Central America,Pacific Asia,Second Class,2,5,1,159.5,0.176,1842,1
06/08/2018 00:00,27556235,Footwear,Cleats,Eastern Asia,Africa,Second Class,3,2,4,132.61,0.043,1213,0
06/08/2018 00:00,27556236,Pet Shop,Indoor/Outdoor Games,Eastern Europe,Europe,Standard Class,4,5,1,61.63,0.104,1086,1
06/08/2018 00:00,27556237,Outdoors,Women's Apparel,Eastern Europe,Pacific Asia,Second Class,2,2,1,175.14,0.079,1186,0
06/08/2018 00:00,27556238,Fan Shop,Indoor/Outdoor Games,North America,Europe,Second Class,3,6,2,133.96,0.077,1427,1
06/08/2018 00:00,27556239,Fan Shop,Cleats,West Asia,Africa,First Class,2,5,3,188.36,0.216,1891,1
06/08/2018 00:00,27556240,Technology,Men's Footwear,Central America,Europe,First Class,1,4,4,135.28,0.112,1945,1
06/08/2018 00:00,27556241,Fan Shop,Indoor/Outdoor Games,Oceania,USCA,Second Class,3,3,1,90.15,0.221,1167,0
06/08/2018 00:00,27556242,Footwear,Camping & Hiking,Oceania,LATAM,Second Class,3,3,1,93.1,0.004,1618,0
06/08/2018 00:00,27556243,Pet Shop,Cardio Equipment,West Africa,Pacific Asia,Standard Class,4,7,3,83.09,0.047,1458,1
06/08/2018 00:00,27556244,Technology,Cleats,Eastern Asia,USCA,First Class,2,2,1,137.49,0.054,1123,0
06/08/2018 00:00,27556245,Pet Shop,Strength Training,West Africa,Pacific Asia,Second Class,3,2,1,129.08,0.214,1980,0
06/08/2018 00:00,27556246,Technology,Water Sports,West Africa,Pacific Asia,Same Day,0,0,2,23.78,0.09,1567,0
06/08/2018 00:00,27556247,Footwear,Cardio Equipment,Eastern Europe,LATAM,Same Day,1,4,2,96.78,0.24,1885,1
06/08/2018 00:00,27556248,Technology,Water Sports,West Africa,Africa,Standard Class,4,7,1,30.27,0.102,1340,1
06/09/2018 00:00,27556249,Footwear,Cardio Equipment,West Africa,USCA,Standard Class,4,6,2,80.57,0.242,1035,1
06/09/2018 00:00,27556250,Health and Beauty,Electronics,Western Europe,Pacific Asia,Standard Class,5,6,1,70.86,0.242,1338,1
06/09/2018 00:00,27556251,Outdoors,Fishing,North America,Pacific Asia,Second Class,3,6,1,38.89,0.181,1369,1
06/09/2018 00:00,27556252,Pet Shop,Cleats,North America,Pacific Asia,First Class,1,1,1,158.11,0.161,1372,0
06/09/2018 00:00,27556253,Outdoors,Strength Training,Southeast Asia,Africa,Same Day,1,2,4,14.52,0.09,1433,1
06/09/2018 00:00,27556254,Toy Store,Camping & Hiking,West Asia,LATAM,First Class,1,3,1,78.8,0.201,1687,1
06/09/2018 00:00,27556255,Fan Shop,Women's Apparel,Oceania,Europe,Same Day,0,0,2,31.03,0.225,1053,0
06/09/2018 00:00,27556256,Outdoors,Camping & Hiking,Central America,Europe,First Class,2,3,1,195.51,0.185,1907,1
06/09/2018 00:00,27556257,Technology,Men's Footwear,North America,LATAM,Same Day,0,0,3,63.17,0.146,1166,0
06/09/2018 00:00,27556258,Footwear,Cleats,Oceania,Europe,Standard Class,4,6,1,195.8,0.077,1595,1
06/09/2018 00:00,27556259,Toy Store,Water Sports,West Africa,Europe,Same Day,0,0,1,31.29,0.16,1076,0
06/09/2018 00:00,27556260,Fitness,Indoor/Outdoor Games,Eastern Europe,Europe,First Class,2,2,1,146.27,0.227,1211,0
06/09/2018 00:00,27556261,Golf Shop,Water Sports,Oceania,Europe,Second Class,2,5,1,89.52,0.241,1236,1
06/09/2018 00:00,27556262,Apparel,Cleats,Central America,Africa,Same Day,1,3,1,199.39,0.215,1470,1
06/09/2018 00:00,27556263,Fitness,Cleats,Southeast Asia,Africa,Second Class,3,4,2,148.44,0.014,1223,1
06/09/2018 00:00,27556264,Health and Beauty,Electronics,Southeast Asia,LATAM,Standard Class,4,5,1,127.87,0.09,1620,1
06/09/2018 00:00,27556265,Fan Shop,Indoor/Outdoor Games,Southeast Asia,USCA,Second Class,3,2,5,97.18,0.004,1991,0
06/09/2018 00:00,27556266,Toy Store,Men's Footwear,South America,LATAM,First Class,1,1,5,103.13,0.148,1059,0
06/09/2018 00:00,27556267,Health and Beauty,Women's Apparel,West Africa,USCA,Second Class,3,3,5,56.95,0.167,1291,0
06/09/2018 00:00,27556268,Technology,Indoor/Outdoor Games,Western Europe,Pacific Asia,Standard Class,5,4,1,172.28,0.031,1171,0
06/09/2018 00:00,27556269,Technology,Indoor/Outdoor Games,North America,Pacific Asia,Standard Class,4,6,3,186.56,0.131,1841,1
06/09/2018 00:00,27556270,Toy Store,Men's Footwear,Oceania,Europe,Same Day,0,0,1,52.05,0.108,1045,0
06/09/2018 00:00,27556271,Golf Shop,Camping & Hiking,Western Europe,USCA,Second Class,2,1,1,54.47,0.084,1535,0
06/09/2018 00:00,27556272,Fan Shop,Men's Footwear,West Africa,USCA,Second Class,2,3,3,25.24,0.219,1272,1
