order date (DateOrders),Order Item Id,Department Name,Category Name,Order Region,Market,Shipping Mode,Days for shipment (scheduled),Days for shipping (real),Order Item Quantity,Order Item Product Price,Order Item Discount,Product Card Id,Late_delivery_risk
02/07/2018 00:00,84991029,Health and Beauty,Women's Apparel,Eastern Asia,LATAM,First Class,2,1,5,88.29,0.153,1038,0
02/07/2018 00:00,84991030,Toy Store,Men's Footwear,South America,Pacific Asia,Same Day,0,0,1,115.96,0.247,1097,0
02/07/2018 00:00,84991031,Health and Beauty,Indoor/Outdoor Games,South America,Europe,Second Class,2,3,3,161.36,0.242,1485,1
02/07/2018 00:00,84991032,Fan Shop,Cleats,Southeast Asia,Pacific Asia,Second Class,3,6,2,57.76,0.223,1464,1
02/07/2018 00:00,84991033,Fan Shop,Strength Training,Oceania,LATAM,Standard Class,5,4,1,107.83,0.059,1455,0
02/07/2018 00:00,84991034,Fitness,Indoor/Outdoor Games,Southeast Asia,LATAM,Standard Class,5,6,1,53.28,0.103,1204,1
02/07/2018 00:00,84991035,Golf Shop,Cardio Equipment,West Africa,USCA,Standard Class,5,7,5,37.54,0.114,1396,1
02/07/2018 00:00,84991036,Footwear,Water Sports,South America,LATAM,First Class,1,0,2,16.1,0.07,1113,0
02/07/2018 00:00,84991037,Fitness,Women's Apparel,Southeast Asia,LATAM,First Class,1,1,2,160.01,0.153,1174,0
02/07/2018 00:00,84991038,Golf Shop,Camping & Hiking,North America,USCA,Second Class,3,3,1,169.03,0.183,1753,0
02/07/2018 00:00,84991039,Technology,Camping & Hiking,West Africa,LATAM,Second Class,2,2,1,89.38,0.248,1751,0
02/07/2018 00:00,84991040,Fitness,Strength Training,West Asia,USCA,Standard Class,5,5,1,104.1,0.188,1709,0
02/07/2018 00:00,84991041,Apparel,Water Sports,South America,LATAM,Standard Class,4,4,1,101.16,0.176,1878,0
02/07/2018 00:00,84991042,Health and Beauty,Cardio Equipment,Oceania,USCA,Second Class,3,6,3,129.09,0.0,1642,1
02/07/2018 00:00,84991043,Technology,Strength Training,Western Europe,Pacific Asia,Same Day,1,1,2,142.63,0.144,1212,0
02/07/2018 00:00,84991044,Toy Store,Water Sports,Western Europe,Africa,First Class,1,4,1,31.08,0.155,1374,1
02/07/2018 00:00,84991045,Pet Shop,Men's Footwear,North America,LATAM,Second Class,3,3,1,55.34,0.12,1961,0
02/07/2018 00:00,84991046,Footwear,Water Sports,Southeast Asia,Pacific Asia,Same Day,1,2,1,20.35,0.113,1513,1
02/07/2018 00:00,84991047,Health and Beauty,Strength Training,North America,Pacific Asia,Same Day,1,1,5,161.98,0.202,1963,0
02/07/2018 00:00,84991048,Health and Beauty,Men's Footwear,Central America,USCA,Second Class,3,2,1,192.07,0.041,1114,0
02/07/2018 00:00,84991049,Apparel,Indoor/Outdoor Games,North America,Europe,First Class,2,5,1,194.22,0.033,1355,1
02/07/2018 00:00,84991050,Fan Shop,Fishing,Eastern Asia,Europe,Standard Class,4,7,1,168.64,0.084,1592,1
02/07/2018 00:00,84991051,Technology,Cardio Equipment,West Africa,Africa,Same Day,1,1,1,67.78,0.197,1175,0
02/07/2018 00:00,84991052,Health and Beauty,Water Sports,South America,Europe,Second Class,3,2,5,64.03,0.155,1164,0
02/07/2018 00:00,84991053,Apparel,Women's Apparel,Oceania,LATAM,Second Class,2,3,1,17.82,0.032,1266,1
02/07/2018 00:00,84991054,Pet Shop,Cleats,Southeast Asia,Pacific Asia,Second Class,3,2,5,95.2,0.133,1124,0
02/07/2018 00:00,84991055,Health and Beauty,Women's Apparel,Eastern Europe,Pacific Asia,Second Class,2,1,1,194.33,0.127,1662,0
02/07/2018 00:00,84991056,Outdoors,Electronics,Oceania,Africa,Same Day,1,1,3,140.94,0.225,1142,0
02/07/2018 00:00,84991057,Outdoors,Cleats,West Asia,Africa,Second Class,3,3,1,77.9,0.152,1199,0
02/07/2018 00:00,84991058,Outdoors,Indoor/Outdoor Games,Western Europe,Europe,Same Day,0,0,1,195.41,0.123,1617,0
02/07/2018 00:00,84991059,Technology,Camping & Hiking,Oceania,USCA,First Class,2,2,1,80.84,0.088,1456,0
02/07/2018 00:00,84991060,Footwear,Cardio Equipment,West Asia,USCA,First Class,1,4,5,163.08,0.106,1917,1
02/07/2018 00:00,84991061,Toy Store,Men's Footwear,Oceania,LATAM,First Class,2,1,1,197.79,0.084,1955,0
02/07/2018 00:00,84991062,Golf Shop,Cleats,West Asia,Pacific Asia,Same Day,0,2,3,115.6,0.189,1140,1
02/07/2018 00:00,84991063,Outdoors,Strength Training,Eastern Europe,Europe,First Class,2,4,3,103.88,0.056,1810,1
02/07/2018 00:00,84991064,Outdoors,Cardio Equipment,Central America,Pacific Asia,Same Day,0,0,3,103.46,0.061,1122,0
02/07/2018 00:00,84991065,Golf Shop,Electronics,Southeast Asia,Africa,Same Day,1,0,2,174.99,0.119,1710,0
02/07/2018 00:00,84991066,Pet Shop,Electronics,Western Europe,Pacific Asia,Second Class,2,4,1,37.77,0.173,1365,1
02/07/2018 00:00,84991067,Technology,Camping & Hiking,Southeast Asia,Europe,First Class,2,2,5,110.63,0.128,1784,0
02/07/2018 00:00,84991068,Toy Store,Women's Apparel,North America,Pacific Asia,First Class,2,2,3,61.58,0.091,1547,0
02/07/2018 00:00,84991069,Fan Shop,Women's Apparel,North America,Pacific Asia,First Class,2,3,5,88.28,0.041,1223,1
02/07/2018 00:00,84991070,Footwear,Strength Training,West Africa,Africa,Standard Class,5,7,1,97.49,0.205,1945,1
02/07/2018 00:00,84991071,Outdoors,Water Sports,Oceania,USCA,First Class,1,4,1,144.88,0.204,1227,1
02/07/2018 00:00,84991072,Apparel,Indoor/Outdoor Games,South America,LATAM,Second Class,2,4,1,196.41,0.191,1114,1
02/07/2018 00:00,84991073,Fitness,Cleats,Eastern Asia,Europe,Standard Class,4,4,5,99.13,0.011,1308,0
02/07/2018 00:00,84991074,Golf Shop,Electronics,Eastern Asia,Africa,Second Class,2,1,1,137.41,0.036,1764,0
02/07/2018 00:00,84991075,Technology,Women's Apparel,North America,Africa,Second Class,2,1,2,28.83,0.003,1222,0
02/07/2018 00:00,84991076,Apparel,Strength Training,Western Europe,Europe,Second Class,3,5,2,79.63,0.11,1980,1
02/07/2018 00:00,84991077,Fitness,Camping & Hiking,Eastern Asia,Africa,Second Class,3,5,5,31.44,0.031,1112,1
02/07/2018 00:00,84991078,Technology,Fishing,North America,Europe,Standard Class,5,7,1,103.81,0.114,1753,1
02/07/2018 00:00,84991079,Footwear,Strength Training,West Asia,Pacific Asia,Same Day,0,0,5,172.79,0.201,1961,0
02/07/2018 00:00,84991080,Fan Shop,Cardio Equipment,Central America,USCA,Same Day,0,0,1,32.65,0.174,1104,0
02/07/2018 00:00,84991081,Golf Shop,Water Sports,Eastern Asia,Pacific Asia,Second Class,3,2,4,33.32,0.181,1285,0
02/07/2018 00:00,84991082,Fitness,Water Sports,Eastern Europe,Africa,Same Day,1,3,1,107.17,0.114,1125,1
02/07/2018 00:00,84991083,Footwear,Women's Apparel,Western Europe,Europe,Standard Class,4,4,1,104.65,0.045,1619,0
02/07/2018 00:00,84991084,Outdoors,Electronics,West Africa,Europe,Standard Class,5,8,1,160.62,0.166,1502,1
02/07/2018 00:00,84991085,Technology,Strength Training,North America,Europe,Standard Class,5,7,1,177.22,0.113,1873,1
02/07/2018 00:00,84991086,Fan Shop,Cleats,Oceania,Africa,First Class,1,0,1,103.38,0.179,1499,0
02/07/2018 00:00,84991087,Pet Shop,Strength Training,West Africa,USCA,Same Day,0,3,1,106.27,0.124,1994,1
02/07/2018 00:00,84991088,Technology,Fishing,Southeast Asia,Europe,Standard Class,4,7,1,34.36,0.202,1597,1
02/07/2018 00:00,84991089,Technology,Camping & Hiking,Central America,USCA,First Class,2,2,1,88.27,0.061,1240,0
02/07/2018 00:00,84991090,Golf Shop,Fishing,Central America,Pacific Asia,Second Class,2,1,1,112.3,0.164,1432,0
02/07/2018 00:00,84991091,Outdoors,Cleats,Eastern Europe,Africa,Standard Class,5,8,1,81.77,0.143,1827,1
02/07/2018 00:00,84991092,Footwear,Water Sports,Eastern Europe,Africa,First Class,1,1,1,126.82,0.109,1508,0
02/08/2018 00:00,84991093,Pet Shop,Indoor/Outdoor Games,South America,Pacific Asia,Standard Class,5,5,1,199.28,0.056,1760,0
02/08/2018 00:00,84991094,Toy Store,Water Sports,South America,Europe,Same Day,1,3,4,49.85,0.163,1309,1
02/08/2018 00:00,84991095,Fitness,Strength Training,Southeast Asia,LATAM,Same Day,1,2,1,57.74,0.168,1560,1
02/08/2018 00:00,84991096,Pet Shop,Women's Apparel,West Africa,USCA,Second Class,3,2,2,60.91,0.202,1873,0
02/08/2018 00:00,84991097,Toy Store,Cleats,North America,LATAM,First Class,2,1,1,38.07,0.171,1307,0
02/08/2018 00:00,84991098,Technology,Men's Footwear,Eastern Asia,USCA,First Class,2,3,1,132.75,0.15,1415,1
02/08/2018 00:00,84991099,Footwear,Cleats,Eastern Asia,Pacific Asia,Same Day,1,3,1,116.37,0.162,1037,1
02/08/2018 00:00,84991100,Apparel,Cleats,South America,Pacific Asia,Second Class,2,1,1,193.12,0.005,1880,0
02/08/2018 00:00,84991101,Toy Store,Fishing,Central America,USCA,First Class,1,4,4,85.41,0.211,1241,1
02/08/2018 00:00,84991102,Pet Shop,Men's Footwear,North America,Africa,First Class,2,5,1,178.07,0.031,1826,1
02/08/2018 00:00,84991103,Fitness,Indoor/Outdoor Games,West Asia,LATAM,Second Class,2,2,5,43.28,0.11,1260,0
02/08/2018 00:00,84991104,Health and Beauty,Strength Training,Southeast Asia,Europe,First Class,2,1,1,100.22,0.069,1803,0
02/08/2018 00:00,84991105,Health and Beauty,Water Sports,South America,Europe,Standard Class,4,7,4,141.23,0.06,1565,1
02/08/2018 00:00,84991106,Technology,Men's Footwear,North America,LATAM,Same Day,1,2,5,11.49,0.232,1939,1
02/08/2018 00:00,84991107,Footwear,Fishing,Eastern Asia,LATAM,Same Day,1,2,3,177.1,0.102,1034,1
02/08/2018 00:00,84991108,Health and Beauty,Cardio Equipment,West Asia,Pacific Asia,Same Day,0,3,3,166.64,0.127,1360,1
02/08/2018 00:00,84991109,Pet Shop,Water Sports,Eastern Europe,Europe,Standard Class,4,6,4,129.73,0.034,1410,1
02/08/2018 00:00,84991110,Technology,Electronics,Central America,Europe,Second Class,2,5,5,108.11,0.208,1781,1
02/08/2018 00:00,84991111,Fitness,Water Sports,Eastern Europe,USCA,Second Class,3,5,2,42.96,0.082,1288,1
02/08/2018 00:00,84991112,Technology,Women's Apparel,West Asia,USCA,Second Class,2,3,5,190.14,0.162,1641,1
02/08/2018 00:00,84991113,Health and Beauty,Indoor/Outdoor Games,South America,LATAM,Standard Class,5,8,2,127.42,0.037,1981,1
02/08/2018 00:00,84991114,Golf Shop,Cleats,North America,USCA,Same Day,1,0,3,32.52,0.048,1882,0
02/08/2018 00:00,84991115,Outdoors,Cardio Equipment,West Asia,LATAM,Same Day,0,1,5,124.02,0.071,1693,1
02/08/2018 00:00,84991116,Fitness,Women's Apparel,Western Europe,Pacific Asia,First Class,1,1,5,127.36,0.092,1700,0
02/08/2018 00:00,84991117,Fan Shop,Cardio Equipment,Oceania,Pacific Asia,Same Day,0,3,3,145.53,0.184,1262,1
02/08/2018 00:00,84991118,Fan Shop,Cleats,Southeast Asia,LATAM,Same Day,1,1,5,199.38,0.242,1612,0
02/08/2018 00:00,84991119,Fan Shop,Fishing,North America,Africa,Same Day,1,1,3,195.73,0.033,1913,0
02/08/2018 00:00,84991120,Outdoors,Women's Apparel,North America,USCA,First Class,2,4,1,35.06,0.133,1145,1
02/08/2018 00:00,84991121,Fan Shop,Women's Apparel,Eastern Europe,Pacific Asia,First Class,2,1,4,63.76,0.153,1779,0
02/08/2018 00:00,84991122,Fitness,Women's Apparel,Southeast Asia,USCA,Second Class,3,4,1,20.11,0.057,1036,1
02/08/2018 00:00,84991123,Health and Beauty,Camping & Hiking,Central America,USCA,Standard Class,5,8,3,77.74,0.121,1504,1
02/08/2018 00:00,84991124,Apparel,Men's Footwear,Southeast Asia,Europe,Second Class,3,3,1,44.32,0.127,1279,0
02/08/2018 00:00,84991125,Toy Store,Cleats,North America,Africa,Second Class,3,3,1,184.88,0.125,1096,0
02/08/2018 00:00,84991126,Outdoors,Men's Footwear,West Asia,Pacific Asia,Standard Class,5,8,1,39.22,0.208,1675,1
02/08/2018 00:00,84991127,Outdoors,Electronics,Western Europe,Pacific Asia,Standard Class,5,5,3,71.73,0.184,1980,0
02/08/2018 00:00,84991128,Footwear,Cleats,South America,Pacific Asia,Standard Class,4,6,2,113.96,0.023,1261,1
02/08/2018 00:00,84991129,Golf Shop,Cleats,Eastern Asia,LATAM,Same Day,1,3,3,64.14,0.164,1123,1
02/08/2018 00:00,84991130,Outdoors,Electronics,Oceania,Pacific Asia,Standard Class,5,8,1,107.4,0.221,1487,1
02/08/2018 00:00,84991131,Fitness,Men's Footwear,West Asia,Pacific Asia,Second Class,3,4,1,129.83,0.128,1996,1
02/08/2018 00:00,84991132,Apparel,Cardio Equipment,North America,Africa,Standard Class,5,6,1,98.96,0.2,1307,1
02/08/2018 00:00,84991133,Outdoors,Indoor/Outdoor Games,North America,USCA,First Class,1,2,5,114.69,0.128,1522,1
02/08/2018 00:00,84991134,Health and Beauty,Electronics,South America,Pacific Asia,First Class,1,2,1,156.04,0.185,1473,1
02/08/2018 00:00,84991135,Fitness,Cleats,Central America,USCA,First Class,2,1,1,121.57,0.168,1638,0
02/08/2018 00:00,84991136,Apparel,Indoor/Outdoor Games,Oceania,Europe,First Class,1,3,1,92.42,0.099,1013,1
02/08/2018 00:00,84991137,Health and Beauty,Camping & Hiking,West Africa,USCA,First Class,2,3,5,141.23,0.169,1823,1
02/08/2018 00:00,84991138,Apparel,Cleats,Eastern Asia,Europe,Standard Class,4,7,1,173.21,0.162,1665,1
02/08/2018 00:00,84991139,Pet Shop,Indoor/Outdoor Games,Central America,Pacific Asia,Same Day,0,0,1,100.06,0.042,1156,0
02/08/2018 00:00,84991140,Health and Beauty,Cardio Equipment,Western Europe,USCA,Second Class,2,5,4,66.02,0.098,1341,1
02/08/2018 00:00,84991141,Fitness,Camping & Hiking,Eastern Europe,Africa,First Class,1,0,1,102.62,0.148,1626,0
02/08/2018 00:00,84991142,Footwear,Cleats,North America,Europe,Same Day,1,3,1,115.12,0.162,1910,1
02/08/2018 00:00,84991143,Toy Store,Water Sports,Eastern Europe,USCA,Standard Class,4,7,1,64.72,0.086,1237,1
02/08/2018 00:00,84991144,Technology,Electronics,Eastern Europe,LATAM,First Class,2,4,4,192.36,0.168,1752,1
02/08/2018 00:00,84991145,Apparel,Electronics,Eastern Asia,Pacific Asia,Standard Class,5,4,1,34.53,0.151,1103,0
02/08/2018 00:00,84991146,Outdoors,Indoor/Outdoor Games,Eastern Asia,Africa,Standard Class,4,4,1,78.17,0.169,1178,0
02/08/2018 00:00,84991147,Golf Shop,Water Sports,West Asia,Europe,Second Class,2,3,1,116.78,0.248,1803,1
02/08/2018 00:00,84991148,Pet Shop,Fishing,Oceania,Africa,Standard Class,4,4,1,186.06,0.114,1861,0
02/08/2018 00:00,84991149,Toy Store,Electronics,Central America,Africa,Standard Class,4,6,1,41.74,0.051,1370,1
02/08/2018 00:00,84991150,Health and Beauty,Strength Training,Eastern Europe,Europe,Second Class,3,3,1,73.58,0.212,1449,0
02/08/2018 00:00,84991151,Footwear,Cardio Equipment,Southeast Asia,Pacific Asia,Second Class,2,2,3,60.54,0.104,1644,0
02/08/2018 00:00,84991152,Pet Shop,Camping & Hiking,Eastern Asia,LATAM,Same Day,1,0,5,184.42,0.238,1528,0
02/08/2018 00:00,84991153,Fan Shop,Cardio Equipment,Oceania,Europe,Standard Class,4,5,1,74.28,0.193,1444,1
02/08/2018 00:00,84991154,Apparel,Electronics,Western Europe,Africa,First Class,2,1,3,86.38,0.138,1311,0
02/08/2018 00:00,84991155,Technology,Cleats,South America,Africa,Second Class,3,2,1,94.78,0.136,1807,0
02/08/2018 00:00,84991156,Technology,Camping & Hiking,Eastern Asia,Pacific Asia,Standard Class,4,7,1,112.11,0.18,1900,1
02/08/2018 00:00,84991157,Outdoors,Indoor/Outdoor Games,Central America,Africa,First Class,2,1,1,153.84,0.007,1815,0
02/08/2018 00:00,84991158,Footwear,Fishing,West Asia,Africa,Standard Class,4,7,1,169.9,0.127,1126,1
02/08/2018 00:00,84991159,Golf Shop,Cardio Equipment,South America,Africa,Standard Class,5,5,1,74.41,0.186,1595,0
02/08/2018 00:00,84991160,Technology,Fishing,South America,Africa,Second Class,3,5,1,108.74,0.082,1596,1
02/08/2018 00:00,84991161,Health and Beauty,Men's Footwear,Oceania,USCA,Same Day,0,2,1,27.53,0.033,1219,1
02/08/2018 00:00,84991162,Pet Shop,Camping & Hiking,West Africa,Africa,Same Day,1,0,2,121.02,0.249,1705,0
02/08/2018 00:00,84991163,Fitness,Women's Apparel,Oceania,Africa,Second Class,3,6,1,145.12,0.176,1883,1
02/08/2018 00:00,84991164,Footwear,Cardio Equipment,Eastern Europe,Europe,Second Class,3,6,1,185.12,0.213,1112,1
02/08/2018 00:00,84991165,Outdoors,Cleats,North America,LATAM,Standard Class,5,5,1,67.94,0.073,1028,0
02/08/2018 00:00,84991166,Toy Store,Camping & Hiking,Western Europe,Pacific Asia,First Class,1,2,3,44.78,0.001,1560,1
02/08/2018 00:00,84991167,Fitness,Cardio Equipment,West Africa,Pacific Asia,Same Day,1,2,1,158.46,0.18,1620,1
02/08/2018 00:00,84991168,Pet Shop,Cardio Equipment,Eastern Europe,USCA,Second Class,3,5,2,26.97,0.156,1396,1
02/08/2018 00:00,84991169,Technology,Strength Training,Western Europe,USCA,First Class,1,0,3,174.53,0.143,1815,0
02/08/2018 00:00,84991170,Pet Shop,Men's Footwear,North America,Europe,Second Class,2,2,1,191.89,0.188,1514,0
02/08/2018 00:00,84991171,Pet Shop,Women's Apparel,Western Europe,Pacific Asia,Second Class,2,1,4,167.64,0.145,1086,0
02/08/2018 00:00,84991172,Fitness,Electronics,Western Europe,USCA,Standard Class,5,6,1,93.03,0.215,1324,1
02/08/2018 00:00,84991173,Golf Shop,Men's Footwear,North America,LATAM,First Class,1,2,3,44.71,0.039,1975,1
02/08/2018 00:00,84991174,Fan Shop,Electronics,Southeast Asia,LATAM,Standard Class,4,6,1,66.62,0.036,1914,1
02/08/2018 00:00,84991175,Golf Shop,Cleats,Eastern Asia,LATAM,Second Class,3,5,1,106.64,0.237,1275,1
02/08/2018 00:00,84991176,Pet Shop,Camping & Hiking,Central America,USCA,Standard Class,5,5,5,130.37,0.005,1567,0
02/08/2018 00:00,84991177,Footwear,Strength Training,Oceania,Pacific Asia,Same Day,1,4,2,25.94,0.051,1991,1
02/08/2018 00:00,84991178,Apparel,Indoor/Outdoor Games,North America,USCA,Same Day,0,0,1,10.19,0.207,1296,0
02/08/2018 00:00,84991179,Fan Shop,Cleats,Eastern Europe,Pacific Asia,First Class,2,3,4,199.86,0.053,1860,1
02/08/2018 00:00,84991180,Apparel,Strength Training,West Africa,Europe,First Class,1,0,1,85.11,0.035,1569,0
02/08/2018 00:00,84991181,Footwear,Electronics,North America,Pacific Asia,First Class,2,1,3,196.13,0.068,1678,0
02/08/2018 00:00,84991182,Footwear,Cardio Equipment,West Africa,Pacific Asia,Standard Class,4,5,1,132.82,0.119,1923,1
02/08/2018 00:00,84991183,Fitness,Strength Training,Eastern Europe,USCA,Standard Class,4,3,5,112.34,0.204,1455,0
02/09/2018 00:00,84991184,Fitness,Electronics,Southeast Asia,USCA,Second Class,2,3,1,33.71,0.048,1009,1
02/09/2018 00:00,84991185,Outdoors,Water Sports,Eastern Asia,Europe,First Class,1,4,1,54.51,0.091,1287,1
02/09/2018 00:00,84991186,Toy Store,Indoor/Outdoor Games,Western Europe,LATAM,Same Day,0,3,2,175.28,0.124,1565,1
02/09/2018 00:00,84991187,Toy Store,Electronics,West Africa,LATAM,Standard Class,4,7,1,151.73,0.233,1876,1
02/09/2018 00:00,84991188,Outdoors,Indoor/Outdoor Games,Western Europe,Africa,First Class,2,4,1,10.37,0.168,1665,1
02/09/2018 00:00,84991189,Fitness,Camping & Hiking,South America,Europe,Same Day,1,3,3,78.68,0.221,1229,1
02/09/2018 00:00,84991190,Pet Shop,Cardio Equipment,Southeast Asia,Europe,Same Day,0,3,4,73.59,0.202,1755,1
02/09/2018 00:00,84991191,Fitness,Men's Footwear,Eastern Asia,LATAM,Second Class,3,4,2,69.05,0.024,1491,1
02/09/2018 00:00,84991192,Toy Store,Water Sports,South America,LATAM,Standard Class,5,6,1,55.29,0.014,1341,1
02/09/2018 00:00,84991193,Golf Shop,Electronics,West Africa,USCA,Standard Class,5,8,1,120.0,0.015,1034,1
02/09/2018 00:00,84991194,Golf Shop,Women's Apparel,Western Europe,USCA,Standard Class,5,4,1,126.04,0.025,1057,0
02/09/2018 00:00,84991195,Fitness,Camping & Hiking,Central America,Africa,Same Day,0,2,4,174.27,0.156,1464,1
02/09/2018 00:00,84991196,Toy Store,Electronics,Central America,Pacific Asia,Standard Class,5,5,2,108.27,0.027,1012,0
02/09/2018 00:00,84991197,Toy Store,Indoor/Outdoor Games,West Africa,LATAM,First Class,2,3,3,89.99,0.111,1248,1
02/09/2018 00:00,84991198,Fan Shop,Women's Apparel,South America,Africa,Same Day,1,4,4,69.13,0.194,1150,1
02/09/2018 00:00,84991199,Technology,Fishing,Southeast Asia,Europe,Second Class,2,3,4,55.1,0.14,1055,1
02/09/2018 00:00,84991200,Footwear,Indoor/Outdoor Games,Central America,Pacific Asia,Second Class,3,2,5,142.01,0.15,1339,0
02/09/2018 00:00,84991201,Toy Store,Fishing,West Asia,Pacific Asia,Second Class,2,2,4,96.32,0.011,1224,0
02/09/2018 00:00,84991202,Footwear,Cardio Equipment,West Africa,LATAM,Second Class,3,5,5,149.57,0.083,1757,1
02/09/2018 00:00,84991203,Apparel,Cleats,Southeast Asia,Europe,Standard Class,5,4,1,15.7,0.073,1199,0
02/09/2018 00:00,84991204,Fan Shop,Cleats,Eastern Asia,LATAM,First Class,1,1,1,51.6,0.044,1867,0
02/09/2018 00:00,84991205,Footwear,Cleats,Oceania,Pacific Asia,Standard Class,4,5,1,167.97,0.164,1906,1
02/09/2018 00:00,84991206,Outdoors,Cardio Equipment,Eastern Asia,Pacific Asia,First Class,1,4,5,188.82,0.249,1902,1
02/09/2018 00:00,84991207,Golf Shop,Men's Footwear,Oceania,LATAM,Second Class,2,2,3,111.19,0.079,1439,0
02/09/2018 00:00,84991208,Fan Shop,Electronics,West Africa,LATAM,First Class,1,4,1,72.26,0.199,1893,1
02/09/2018 00:00,84991209,Toy Store,Cardio Equipment,Eastern Asia,Europe,Same Day,0,2,1,41.81,0.221,1769,1
02/09/2018 00:00,84991210,Pet Shop,Cardio Equipment,Oceania,Pacific Asia,First Class,2,2,1,145.97,0.067,1410,0
02/09/2018 00:00,84991211,Footwear,Indoor/Outdoor Games,Eastern Asia,USCA,Second Class,3,2,1,51.53,0.094,1160,0
02/09/2018 00:00,84991212,Outdoors,Strength Training,Central America,LATAM,Standard Class,5,7,1,94.46,0.146,1476,1
02/09/2018 00:00,84991213,Fitness,Cardio Equipment,Eastern Europe,USCA,Same Day,1,3,1,162.86,0.096,1183,1
02/09/2018 00:00,84991214,Golf Shop,Water Sports,Central America,Pacific Asia,Standard Class,5,4,1,186.06,0.018,1039,0
02/09/2018 00:00,84991215,Footwear,Water Sports,South America,Pacific Asia,First Class,1,0,5,144.07,0.25,1770,0
02/09/2018 00:00,84991216,Fan Shop,Fishing,South America,Pacific Asia,Same Day,1,2,3,166.15,0.003,1669,1
02/09/2018 00:00,84991217,Fitness,Indoor/Outdoor Games,Eastern Asia,LATAM,Same Day,0,0,4,108.01,0.189,1739,0
02/09/2018 00:00,84991218,Golf Shop,Water Sports,Eastern Asia,USCA,Same Day,0,0,4,93.35,0.008,1142,0
02/09/2018 00:00,84991219,Outdoors,Cleats,Eastern Europe,Pacific Asia,First Class,1,0,3,89.64,0.101,1797,0
02/09/2018 00:00,84991220,Technology,Electronics,Western Europe,Africa,Standard Class,4,3,5,39.2,0.083,1644,0
02/09/2018 00:00,84991221,Fitness,Indoor/Outdoor Games,West Asia,Europe,Same Day,0,0,1,100.21,0.24,1654,0
02/09/2018 00:00,84991222,Apparel,Men's Footwear,North America,LATAM,Standard Class,5,6,1,15.1,0.228,1395,1
02/09/2018 00:00,84991223,Outdoors,Strength Training,Central America,USCA,Standard Class,5,6,1,108.52,0.215,1420,1
02/09/2018 00:00,84991224,Apparel,Strength Training,West Asia,USCA,Standard Class,5,8,4,191.47,0.032,1210,1
02/09/2018 00:00,84991225,Health and Beauty,Women's Apparel,West Africa,Africa,First Class,1,0,3,105.47,0.069,1007,0
02/09/2018 00:00,84991226,Golf Shop,Camping & Hiking,West Africa,LATAM,First Class,2,1,2,97.44,0.184,1294,0
02/09/2018 00:00,84991227,Technology,Fishing,West Asia,Africa,Second Class,3,6,5,57.34,0.183,1468,1
02/09/2018 00:00,84991228,Apparel,Electronics,Central America,USCA,Standard Class,4,5,1,178.25,0.221,1550,1
02/09/2018 00:00,84991229,Footwear,Cardio Equipment,West Asia,Africa,Standard Class,5,6,1,24.54,0.192,1333,1
02/09/2018 00:00,84991230,Outdoors,Indoor/Outdoor Games,North America,Europe,Same Day,0,2,3,23.91,0.187,1390,1
02/09/2018 00:00,84991231,Footwear,Camping & Hiking,Western Europe,Europe,First Class,1,2,1,144.73,0.168,1475,1
02/09/2018 00:00,84991232,Golf Shop,Strength Training,Eastern Asia,USCA,Second Class,3,3,4,165.88,0.043,1018,0
02/09/2018 00:00,84991233,Outdoors,Men's Footwear,North America,USCA,Second Class,2,3,1,137.56,0.068,1451,1
02/09/2018 00:00,84991234,Fan Shop,Strength Training,Eastern Asia,USCA,Standard Class,4,6,1,84.22,0.013,1004,1
02/09/2018 00:00,84991235,Footwear,Indoor/Outdoor Games,Southeast Asia,LATAM,Second Class,2,5,1,13.05,0.004,1840,1
02/09/2018 00:00,84991236,Golf Shop,Indoor/Outdoor Games,Central America,LATAM,Second Class,2,2,1,88.98,0.082,1575,0
02/09/2018 00:00,84991237,Pet Shop,Camping & Hiking,West Asia,Europe,Second Class,2,4,1,30.12,0.004,1669,1
02/09/2018 00:00,84991238,Footwear,Cardio Equipment,Eastern Asia,Europe,First Class,2,2,4,18.35,0.103,1785,0
02/09/2018 00:00,84991239,Pet Shop,Electronics,Oceania,Pacific Asia,Standard Class,5,5,3,196.47,0.169,1995,0
02/09/2018 00:00,84991240,Technology,Women's Apparel,Southeast Asia,USCA,Standard Class,5,5,5,13.35,0.112,1523,0
02/09/2018 00:00,84991241,Pet Shop,Electronics,Western Europe,LATAM,Standard Class,4,5,3,68.68,0.189,1634,1
02/09/2018 00:00,84991242,Technology,Cardio Equipment,South America,LATAM,Second Class,3,2,1,48.83,0.231,1612,0
02/09/2018 00:00,84991243,Technology,Women's Apparel,South America,Pacific Asia,Standard Class,5,4,1,133.13,0.006,1867,0
02/09/2018 00:00,84991244,Footwear,Indoor/Outdoor Games,North America,Europe,Second Class,2,2,1,125.53,0.08,1452,0
02/09/2018 00:00,84991245,Health and Beauty,Men's Footwear,Eastern Asia,Europe,Second Class,2,2,1,33.86,0.137,1814,0
02/09/2018 00:00,84991246,Pet Shop,Men's Footwear,West Asia,USCA,First Class,1,4,1,147.12,0.044,1254,1
02/09/2018 00:00,84991247,Health and Beauty,Indoor/Outdoor Games,South America,USCA,Standard Class,5,4,1,85.67,0.11,1517,0
02/09/2018 00:00,84991248,Apparel,Cardio Equipment,Western Europe,USCA,Same Day,0,0,5,154.18,0.149,1156,0
