order date (DateOrders),Order Item Id,Department Name,Category Name,Order Region,Market,Shipping Mode,Days for shipment (scheduled),Days for shipping (real),Order Item Quantity,Order Item Product Price,Order Item Discount,Product Card Id,Late_delivery_risk
04/08/2018 00:00,39740822,Toy Store,Fishing,West Asia,Europe,First Class,2,3,3,81.08,0.179,1729,1
04/08/2018 00:00,39740823,Footwear,Cleats,Central America,Pacific Asia,Second Class,2,2,5,53.26,0.231,1326,0
04/08/2018 00:00,39740824,Health and Beauty,Indoor/Outdoor Games,South America,Pacific Asia,Second Class,3,3,1,72.63,0.031,1854,0
04/08/2018 00:00,39740825,Apparel,Water Sports,North America,Europe,Second Class,3,6,1,144.23,0.072,1038,1
04/08/2018 00:00,39740826,Footwear,Cleats,South America,Pacific Asia,Second Class,3,3,1,129.94,0.069,1756,0
04/08/2018 00:00,39740827,Pet Shop,Fishing,South America,Africa,First Class,1,1,1,185.58,0.019,1889,0
04/08/2018 00:00,39740828,Health and Beauty,Fishing,West Africa,LATAM,Same Day,0,0,1,60.82,0.128,1581,0
04/08/2018 00:00,39740829,Fan Shop,Cleats,Western Europe,Africa,First Class,1,0,1,26.68,0.215,1017,0
04/08/2018 00:00,39740830,Technology,Cardio Equipment,Southeast Asia,Pacific Asia,Standard Class,5,4,1,194.64,0.154,1390,0
04/08/2018 00:00,39740831,Fan Shop,Women's Apparel,West Africa,Pacific Asia,Standard Class,5,8,1,89.8,0.111,1252,1
04/08/2018 00:00,39740832,Pet Shop,Men's Footwear,Oceania,Pacific Asia,First Class,2,1,3,104.47,0.177,1917,0
04/08/2018 00:00,39740833,Apparel,Cleats,Eastern Asia,LATAM,Second Class,3,5,2,94.01,0.109,1235,1
04/08/2018 00:00,39740834,Footwear,Indoor/Outdoor Games,West Asia,Pacific Asia,Second Class,3,4,1,86.25,0.041,1569,1
04/08/2018 00:00,39740835,Toy Store,Electronics,West Africa,Africa,Same Day,1,2,5,134.16,0.064,1487,1
04/08/2018 00:00,39740836,Health and Beauty,Men's Footwear,Eastern Asia,Europe,Standard Class,4,3,1,149.64,0.132,1665,0
04/08/2018 00:00,39740837,Technology,Indoor/Outdoor Games,West Africa,Africa,Second Class,3,2,5,75.83,0.242,1748,0
04/08/2018 00:00,39740838,Health and Beauty,Women's Apparel,West Africa,LATAM,First Class,1,3,5,134.42,0.05,1688,1
04/08/2018 00:00,39740839,Toy Store,Camping & Hiking,Eastern Asia,USCA,Same Day,1,2,2,191.03,0.068,1892,1
04/08/2018 00:00,39740840,Apparel,Women's Apparel,Central America,Europe,Same Day,1,3,2,161.81,0.208,1639,1
04/08/2018 00:00,39740841,Outdoors,Electronics,West Asia,LATAM,Same Day,1,1,1,151.82,0.198,1350,0
04/08/2018 00:00,39740842,Golf Shop,Women's Apparel,West Africa,LATAM,First Class,1,1,1,150.41,0.22,1459,0
04/08/2018 00:00,39740843,Technology,Cardio Equipment,North America,Pacific Asia,Second Class,2,5,1,148.78,0.024,1943,1
04/08/2018 00:00,39740844,Technology,Fishing,West Africa,USCA,Same Day,1,0,1,85.42,0.035,1462,0
04/08/2018 00:00,39740845,Fan Shop,Men's Footwear,Oceania,USCA,Standard Class,4,7,3,20.27,0.244,1737,1
04/08/2018 00:00,39740846,Fan Shop,Cleats,West Asia,Africa,First Class,2,1,5,193.25,0.02,1952,0
04/08/2018 00:00,39740847,Outdoors,Fishing,West Asia,Europe,Standard Class,4,7,1,129.9,0.077,1938,1
04/08/2018 00:00,39740848,Pet Shop,Indoor/Outdoor Games,Southeast Asia,USCA,First Class,2,1,1,170.34,0.081,1165,0
04/08/2018 00:00,39740849,Toy Store,Strength Training,Eastern Asia,LATAM,Same Day,1,0,4,142.5,0.187,1844,0
04/08/2018 00:00,39740850,Apparel,Water Sports,South America,Africa,Same Day,1,2,1,50.25,0.147,1953,1
04/08/2018 00:00,39740851,Fitness,Fishing,North America,Africa,Same Day,1,1,1,129.11,0.034,1341,0
04/08/2018 00:00,39740852,Golf Shop,Indoor/Outdoor Games,South America,LATAM,Second Class,3,3,1,18.12,0.008,1588,0
04/08/2018 00:00,39740853,Toy Store,Women's Apparel,Oceania,LATAM,First Class,1,4,1,161.87,0.036,1875,1
04/08/2018 00:00,39740854,Fan Shop,Electronics,West Africa,LATAM,Standard Class,5,7,5,50.38,0.184,1100,1
04/08/2018 00:00,39740855,Fan Shop,Women's Apparel,North America,Pacific Asia,Same Day,1,1,1,114.4,0.122,1582,0
04/08/2018 00:00,39740856,Outdoors,Fishing,Southeast Asia,LATAM,Same Day,0,0,1,138.36,0.027,1053,0
04/08/2018 00:00,39740857,Golf Shop,Women's Apparel,North America,Europe,First Class,1,1,1,139.88,0.236,1587,0
04/08/2018 00:00,39740858,Apparel,Fishing,Eastern Asia,Pacific Asia,Standard Class,5,8,4,146.3,0.225,1608,1
04/08/2018 00:00,39740859,Pet Shop,Cleats,South America,LATAM,Second Class,3,6,4,164.58,0.002,1092,1
04/08/2018 00:00,39740860,Golf Shop,Cardio Equipment,Eastern Europe,Pacific Asia,Standard Class,5,7,1,191.65,0.207,1439,1
04/08/2018 00:00,39740861,Footwear,Electronics,Eastern Europe,USCA,Standard Class,4,6,1,80.13,0.141,1133,1
04/08/2018 00:00,39740862,Fitness,Camping & Hiking,West Asia,Pacific Asia,Same Day,0,2,1,139.69,0.118,1694,1
04/08/2018 00:00,39740863,Apparel,Women's Apparel,Central America,LATAM,Second Class,2,2,1,150.26,0.228,1899,0
04/08/2018 00:00,39740864,Fitness,Women's Apparel,Oceania,Europe,Second Class,2,2,1,10.51,0.104,1473,0
04/08/2018 00:00,39740865,Apparel,Indoor/Outdoor Games,Eastern Asia,Europe,Standard Class,4,3,5,109.01,0.178,1354,0
04/08/2018 00:00,39740866,Health and Beauty,Indoor/Outdoor Games,Eastern Europe,Europe,Standard Class,4,5,5,146.87,0.071,1609,1
04/08/2018 00:00,39740867,Golf Shop,Indoor/Outdoor Games,North America,LATAM,Standard Class,5,7,5,135.89,0.17,1716,1
04/09/2018 00:00,39740868,Fan Shop,Men's Footwear,South America,Europe,First Class,1,3,1,119.84,0.223,1572,1
04/09/2018 00:00,39740869,Pet Shop,Electronics,Southeast Asia,Pacific Asia,First Class,1,1,1,37.87,0.068,1234,0
04/09/2018 00:00,39740870,Apparel,Water Sports,Eastern Europe,Europe,Same Day,0,0,1,65.2,0.139,1132,0
04/09/2018 00:00,39740871,Toy Store,Strength Training,North America,Pacific Asia,Same Day,0,0,1,103.11,0.204,1529,0
04/09/2018 00:00,39740872,Toy Store,Electronics,Southeast Asia,Pacific Asia,First Class,1,2,2,185.32,0.084,1296,1
04/09/2018 00:00,39740873,Fan Shop,Women's Apparel,South America,LATAM,First Class,2,2,1,52.17,0.21,1357,0
04/09/2018 00:00,39740874,Golf Shop,Electronics,North America,Europe,First Class,2,3,3,161.86,0.24,1097,1
04/09/2018 00:00,39740875,Health and Beauty,Women's Apparel,South America,Africa,Second Class,2,2,1,71.5,0.239,1723,0
04/09/2018 00:00,39740876,Fitness,Fishing,West Asia,Pacific Asia,Second Class,2,2,2,19.52,0.192,1570,0
04/09/2018 00:00,39740877,Fan Shop,Women's Apparel,South America,LATAM,Standard Class,5,6,1,23.77,0.128,1753,1
04/09/2018 00:00,39740878,Toy Store,Water Sports,West Asia,Europe,Standard Class,5,6,1,67.42,0.003,1521,1
04/09/2018 00:00,39740879,Golf Shop,Women's Apparel,Central America,Europe,First Class,1,0,4,81.19,0.152,1786,0
04/09/2018 00:00,39740880,Pet Shop,Water Sports,Eastern Europe,USCA,Second Class,2,5,5,130.36,0.146,1558,1
04/09/2018 00:00,39740881,Toy Store,Cleats,West Africa,Pacific Asia,First Class,2,4,3,57.62,0.159,1453,1
04/09/2018 00:00,39740882,Apparel,Indoor/Outdoor Games,Central America,Africa,Standard Class,5,6,4,44.23,0.149,1042,1
04/09/2018 00:00,39740883,Golf Shop,Cleats,South America,USCA,Standard Class,4,6,3,40.94,0.129,1316,1
04/09/2018 00:00,39740884,Fitness,Cardio Equipment,Southeast Asia,Pacific Asia,First Class,2,5,4,87.62,0.146,1953,1
04/09/2018 00:00,39740885,Outdoors,Men's Footwear,South America,Africa,Same Day,1,2,4,20.69,0.08,1383,1
04/09/2018 00:00,39740886,Outdoors,Electronics,Central America,LATAM,First Class,2,3,3,23.41,0.039,1221,1
04/09/2018 00:00,39740887,Golf Shop,Women's Apparel,Eastern Asia,Pacific Asia,Standard Class,5,7,3,102.79,0.148,1513,1
04/09/2018 00:00,39740888,Footwear,Water Sports,Eastern Europe,LATAM,First Class,2,3,1,148.78,0.22,1611,1
04/09/2018 00:00,39740889,Outdoors,Camping & Hiking,South America,LATAM,First Class,2,5,1,151.07,0.019,1037,1
04/09/2018 00:00,39740890,Fan Shop,Fishing,West Africa,Europe,Same Day,0,0,1,193.01,0.127,1510,0
04/09/2018 00:00,39740891,Outdoors,Women's Apparel,West Asia,Pacific Asia,Standard Class,5,7,5,157.45,0.003,1231,1
04/09/2018 00:00,39740892,Outdoors,Water Sports,North America,USCA,Second Class,3,2,1,131.1,0.155,1334,0
04/09/2018 00:00,39740893,Footwear,Women's Apparel,Eastern Asia,Europe,Same Day,1,1,1,21.54,0.077,1296,0
04/09/2018 00:00,39740894,Fitness,Cardio Equipment,North America,Pacific Asia,First Class,2,5,4,151.69,0.165,1526,1
04/09/2018 00:00,39740895,Fitness,Camping & Hiking,Central America,Pacific Asia,Standard Class,4,4,1,12.65,0.023,1756,0
04/09/2018 00:00,39740896,Toy Store,Cleats,South America,Africa,Second Class,3,4,1,191.18,0.185,1704,1
04/09/2018 00:00,39740897,Fitness,Water Sports,Southeast Asia,Africa,First Class,1,2,1,60.82,0.191,1820,1
04/09/2018 00:00,39740898,Health and Beauty,Women's Apparel,South America,Africa,Standard Class,4,4,2,22.49,0.011,1739,0
04/09/2018 00:00,39740899,Fan Shop,Cardio Equipment,West Asia,Africa,First Class,2,4,1,161.69,0.018,1241,1
04/09/2018 00:00,39740900,Technology,Fishing,Oceania,USCA,First Class,1,3,1,74.0,0.222,1659,1
04/09/2018 00:00,39740901,Fan Shop,Fishing,Central America,Europe,First Class,1,2,4,51.85,0.044,1834,1
04/09/2018 00:00,39740902,Pet Shop,Cardio Equipment,Western Europe,LATAM,Same Day,1,1,5,166.48,0.203,1446,0
04/09/2018 00:00,39740903,Pet Shop,Cleats,Eastern Asia,LATAM,First Class,2,1,1,111.25,0.078,1467,0
04/09/2018 00:00,39740904,Health and Beauty,Fishing,Southeast Asia,Africa,Standard Class,5,5,4,56.66,0.171,1070,0
04/09/2018 00:00,39740905,Pet Shop,Cleats,Eastern Europe,Europe,Standard Class,4,6,1,81.19,0.233,1390,1
04/09/2018 00:00,39740906,Toy Store,Strength Training,Central America,Europe,Same Day,0,0,1,84.8,0.169,1467,0
04/09/2018 00:00,39740907,Outdoors,Cleats,Eastern Europe,Africa,Second Class,2,4,1,48.79,0.209,1233,1
04/09/2018 00:00,39740908,Apparel,Men's Footwear,Eastern Asia,LATAM,Same Day,0,1,1,157.61,0.061,1371,1
04/09/2018 00:00,39740909,Pet Shop,Men's Footwear,West Asia,LATAM,Same Day,1,2,1,25.69,0.249,1938,1
04/09/2018 00:00,39740910,Fan Shop,Water Sports,North America,Pacific Asia,Standard Class,4,7,3,45.66,0.064,1303,1
04/09/2018 00:00,39740911,Toy Store,Indoor/Outdoor Games,West Africa,Africa,Standard Class,5,4,1,64.62,0.057,1116,0
04/09/2018 00:00,39740912,Golf Shop,Women's Apparel,North America,LATAM,First Class,2,4,1,110.11,0.085,1925,1
04/09/2018 00:00,39740913,Outdoors,Women's Apparel,West Africa,Africa,First Class,1,0,1,86.97,0.097,1470,0
04/09/2018 00:00,39740914,Fan Shop,Women's Apparel,North America,Pacific Asia,Same Day,1,3,4,61.05,0.196,1338,1
04/09/2018 00:00,39740915,Toy Store,Water Sports,Oceania,LATAM,Same Day,0,0,1,117.94,0.216,1782,0
04/09/2018 00:00,39740916,Pet Shop,Water Sports,Western Europe,USCA,First Class,2,4,5,97.42,0.092,1912,1
04/09/2018 00:00,39740917,Pet Shop,Men's Footwear,Central America,Africa,Same Day,1,2,3,95.08,0.027,1540,1
04/09/2018 00:00,39740918,Fan Shop,Women's Apparel,Central America,LATAM,Second Class,3,4,1,174.48,0.026,1770,1
04/09/2018 00:00,39740919,Apparel,Cleats,Central America,Africa,First Class,1,2,1,102.04,0.113,1874,1
04/09/2018 00:00,39740920,Fan Shop,Electronics,North America,Pacific Asia,First Class,2,5,1,84.71,0.043,1124,1
04/09/2018 00:00,39740921,Toy Store,Strength Training,West Asia,Africa,First Class,1,1,1,97.96,0.092,1223,0
04/09/2018 00:00,39740922,Outdoors,Electronics,Oceania,LATAM,Standard Class,5,4,1,26.55,0.108,1827,0
04/09/2018 00:00,39740923,Fan Shop,Women's Apparel,West Asia,Europe,Second Class,3,6,1,50.95,0.157,1057,1
04/09/2018 00:00,39740924,Outdoors,Cleats,South America,Pacific Asia,Second Class,2,5,1,63.4,0.181,1363,1
04/09/2018 00:00,39740925,Pet Shop,Men's Footwear,North America,Pacific Asia,Standard Class,5,5,2,125.42,0.033,1079,0
04/09/2018 00:00,39740926,Fitness,Camping & Hiking,North America,LATAM,Same Day,1,0,5,187.78,0.161,1116,0
04/09/2018 00:00,39740927,Toy Store,Women's Apparel,West Africa,Pacific Asia,Same Day,1,0,2,27.13,0.137,1464,0
04/09/2018 00:00,39740928,Health and Beauty,Water Sports,Western Europe,LATAM,First Class,2,4,1,71.68,0.123,1906,1
04/09/2018 00:00,39740929,Pet Shop,Camping & Hiking,Southeast Asia,Africa,Standard Class,4,7,1,52.46,0.044,1401,1
04/09/2018 00:00,39740930,Golf Shop,Fishing,West Asia,Europe,Standard Class,4,7,2,14.55,0.227,1398,1
04/09/2018 00:00,39740931,Footwear,Men's Footwear,Eastern Asia,USCA,First Class,2,5,2,168.48,0.164,1463,1
04/09/2018 00:00,39740932,Fan Shop,Strength Training,Central America,USCA,Second Class,2,4,1,93.19,0.062,1701,1
04/09/2018 00:00,39740933,Pet Shop,Men's Footwear,North America,Africa,Same Day,0,0,5,122.14,0.093,1978,0
04/09/2018 00:00,39740934,Technology,Strength Training,West Asia,USCA,Standard Class,5,5,5,30.02,0.245,1478,0
04/09/2018 00:00,39740935,Fitness,Women's Apparel,Eastern Asia,Africa,Same Day,1,0,5,24.99,0.053,1894,0
04/10/2018 00:00,39740936,Outdoors,Water Sports,Eastern Europe,Africa,Second Class,3,5,1,189.32,0.106,1247,1
04/10/2018 00:00,39740937,Apparel,Cleats,South America,Africa,Second Class,3,6,2,151.99,0.042,1782,1
04/10/2018 00:00,39740938,Apparel,Strength Training,Western Europe,Pacific Asia,Same Day,0,1,1,130.58,0.206,1132,1
04/10/2018 00:00,39740939,Fitness,Strength Training,Central America,Africa,Standard Class,4,5,1,69.94,0.038,1308,1
04/10/2018 00:00,39740940,Toy Store,Electronics,North America,LATAM,Second Class,2,3,3,121.77,0.103,1778,1
04/10/2018 00:00,39740941,Outdoors,Camping & Hiking,Southeast Asia,Europe,Second Class,3,6,4,165.83,0.171,1282,1
04/10/2018 00:00,39740942,Apparel,Water Sports,West Africa,Europe,Standard Class,5,7,1,39.62,0.222,1835,1
04/10/2018 00:00,39740943,Fan Shop,Men's Footwear,Eastern Asia,LATAM,Standard Class,4,5,1,188.9,0.012,1656,1
04/10/2018 00:00,39740944,Outdoors,Cardio Equipment,Western Europe,USCA,First Class,2,2,5,141.2,0.211,1357,0
04/10/2018 00:00,39740945,Health and Beauty,Men's Footwear,West Africa,Africa,Second Class,2,5,4,107.21,0.092,1795,1
04/10/2018 00:00,39740946,Apparel,Camping & Hiking,Southeast Asia,Europe,Standard Class,4,3,3,153.23,0.037,1431,0
04/10/2018 00:00,39740947,Health and Beauty,Fishing,Central America,USCA,Standard Class,5,5,4,95.7,0.035,1617,0
04/10/2018 00:00,39740948,Fitness,Camping & Hiking,West Africa,LATAM,Same Day,1,2,3,116.91,0.128,1126,1
04/10/2018 00:00,39740949,Health and Beauty,Indoor/Outdoor Games,Southeast Asia,Pacific Asia,Standard Class,4,4,2,181.51,0.07,1057,0
04/10/2018 00:00,39740950,Fan Shop,Strength Training,Eastern Asia,Pacific Asia,Standard Class,5,8,1,102.36,0.103,1110,1
04/10/2018 00:00,39740951,Pet Shop,Strength Training,West Africa,LATAM,Standard Class,5,5,1,59.55,0.114,1962,0
04/10/2018 00:00,39740952,Golf Shop,Strength Training,Eastern Asia,Africa,Second Class,2,3,1,161.25,0.184,1835,1
04/10/2018 00:00,39740953,Toy Store,Indoor/Outdoor Games,Eastern Europe,Africa,First Class,1,4,1,162.56,0.159,1741,1
04/10/2018 00:00,39740954,Pet Shop,Water Sports,South America,Africa,First Class,2,4,3,79.45,0.081,1604,1
04/10/2018 00:00,39740955,Footwear,Camping & Hiking,West Africa,Africa,Standard Class,4,6,1,61.25,0.21,1130,1
04/10/2018 00:00,39740956,Fan Shop,Fishing,Central America,Africa,Second Class,2,2,1,39.83,0.004,1847,0
04/10/2018 00:00,39740957,Golf Shop,Water Sports,West Africa,Europe,Second Class,2,5,1,55.88,0.1,1550,1
04/10/2018 00:00,39740958,Toy Store,Men's Footwear,Southeast Asia,LATAM,Standard Class,5,6,5,191.9,0.03,1073,1
04/10/2018 00:00,39740959,Technology,Men's Footwear,Western Europe,Europe,First Class,2,3,1,110.82,0.213,1715,1
04/10/2018 00:00,39740960,Footwear,Indoor/Outdoor Games,Western Europe,Africa,Same Day,0,2,1,180.89,0.154,1132,1
04/10/2018 00:00,39740961,Fan Shop,Indoor/Outdoor Games,Eastern Europe,Africa,Standard Class,4,3,1,69.45,0.249,1986,0
04/10/2018 00:00,39740962,Outdoors,Men's Footwear,West Africa,Pacific Asia,First Class,1,4,2,76.32,0.145,1078,1
04/10/2018 00:00,39740963,Golf Shop,Women's Apparel,Eastern Europe,USCA,First Class,2,5,1,114.54,0.216,1631,1
04/10/2018 00:00,39740964,Golf Shop,Fishing,Western Europe,Africa,Second Class,3,4,2,140.21,0.212,1069,1
04/10/2018 00:00,39740965,Fitness,Cardio Equipment,West Asia,Europe,Second Class,3,3,1,134.43,0.198,1196,0
04/10/2018 00:00,39740966,Pet Shop,Electronics,Western Europe,USCA,Standard Class,5,7,3,192.49,0.203,1519,1
04/10/2018 00:00,39740967,Pet Shop,Water Sports,Southeast Asia,Africa,Same Day,1,0,1,111.92,0.001,1738,0
04/10/2018 00:00,39740968,Footwear,Cleats,West Asia,USCA,Second Class,3,4,3,42.38,0.194,1636,1
04/10/2018 00:00,39740969,Footwear,Electronics,Eastern Asia,Europe,Same Day,0,3,4,173.18,0.044,1179,1
04/10/2018 00:00,39740970,Fitness,Indoor/Outdoor Games,Oceania,Pacific Asia,Second Class,2,4,5,110.65,0.079,1527,1
04/10/2018 00:00,39740971,Health and Beauty,Camping & Hiking,Oceania,Africa,Second Class,2,5,5,164.64,0.107,1517,1
04/10/2018 00:00,39740972,Toy Store,Indoor/Outdoor Games,Eastern Asia,Pacific Asia,Same Day,0,3,1,52.45,0.019,1949,1
04/10/2018 00:00,39740973,Toy Store,Electronics,North America,USCA,Second Class,3,3,1,17.08,0.162,1211,0
04/10/2018 00:00,39740974,Golf Shop,Camping & Hiking,North America,Pacific Asia,First Class,1,2,1,84.75,0.13,1862,1
04/10/2018 00:00,39740975,Outdoors,Cardio Equipment,Central America,USCA,Same Day,1,4,5,134.32,0.056,1638,1
04/10/2018 00:00,39740976,Fitness,Cleats,Central America,USCA,First Class,1,2,4,139.78,0.115,1973,1
04/10/2018 00:00,39740977,Outdoors,Camping & Hiking,West Asia,Africa,First Class,1,4,1,185.98,0.242,1434,1
04/10/2018 00:00,39740978,Golf Shop,Strength Training,South America,LATAM,First Class,2,4,1,164.91,0.06,1272,1
04/10/2018 00:00,39740979,Fitness,Fishing,Western Europe,USCA,Second Class,3,2,5,71.04,0.115,1654,0
04/10/2018 00:00,39740980,Golf Shop,Camping & Hiking,West Africa,USCA,Second Class,3,6,3,66.92,0.115,1522,1
04/10/2018 00:00,39740981,Outdoors,Cardio Equipment,North America,Europe,First Class,1,3,1,24.04,0.24,1614,1
04/10/2018 00:00,39740982,Footwear,Electronics,South America,USCA,First Class,1,0,4,158.91,0.202,1970,0
04/10/2018 00:00,39740983,Outdoors,Camping & Hiking,Central America,Europe,First Class,2,3,2,33.64,0.117,1778,1
04/10/2018 00:00,39740984,Fan Shop,Cardio Equipment,Western Europe,LATAM,First Class,1,4,1,124.39,0.219,1181,1
04/10/2018 00:00,39740985,Fan Shop,Strength Training,Southeast Asia,Europe,First Class,1,2,1,43.93,0.01,1830,1
04/10/2018 00:00,39740986,Outdoors,Cleats,West Africa,Africa,Same Day,0,1,1,141.95,0.22,1910,1
04/10/2018 00:00,39740987,Technology,Water Sports,West Asia,USCA,First Class,1,4,1,91.39,0.1,1140,1
04/10/2018 00:00,39740988,Toy Store,Men's Footwear,Western Europe,Europe,First Class,1,0,5,58.63,0.037,1389,0
04/10/2018 00:00,39740989,Toy Store,Women's Apparel,West Africa,Pacific Asia,Second Class,2,5,3,49.89,0.091,1339,1
04/10/2018 00:00,39740990,Toy Store,Camping & Hiking,Eastern Europe,Africa,Same Day,1,1,1,57.13,0.048,1631,0
04/10/2018 00:00,39740991,Footwear,Electronics,North America,Europe,Standard Class,4,3,2,28.72,0.043,1424,0
04/10/2018 00:00,39740992,Fan Shop,Electronics,West Asia,Pacific Asia,Standard Class,4,5,5,45.3,0.002,1229,1
04/10/2018 00:00,39740993,Health and Beauty,Cardio Equipment,Central America,USCA,Second Class,2,3,2,125.08,0.19,1026,1
04/10/2018 00:00,39740994,Fan Shop,Women's Apparel,Southeast Asia,LATAM,Same Day,1,3,2,118.77,0.058,1348,1
04/10/2018 00:00,39740995,Toy Store,Strength Training,West Africa,Pacific Asia,Second Class,2,1,3,171.76,0.123,1801,0
04/10/2018 00:00,39740996,Fitness,Cardio Equipment,Western Europe,Europe,Standard Class,5,8,1,88.34,0.207,1287,1
04/10/2018 00:00,39740997,Apparel,Indoor/Outdoor Games,Central America,LATAM,Standard Class,4,3,1,134.14,0.075,1498,0
04/10/2018 00:00,39740998,Pet Shop,Men's Footwear,Eastern Asia,Pacific Asia,Same Day,0,0,3,33.88,0.16,1923,0
04/10/2018 00:00,39740999,Fitness,Electronics,Oceania,Africa,Standard Class,4,7,4,59.54,0.091,1600,1
04/10/2018 00:00,39741000,Pet Shop,Electronics,Eastern Europe,Africa,Standard Class,5,7,1,97.48,0.118,1026,1
04/10/2018 00:00,39741001,Health and Beauty,Electronics,West Asia,USCA,First Class,1,0,4,183.27,0.074,1700,0
04/10/2018 00:00,39741002,Fan Shop,Women's Apparel,Central America,LATAM,Second Class,3,5,5,182.26,0.039,1578,1
04/10/2018 00:00,39741003,Apparel,Indoor/Outdoor Games,Western Europe,LATAM,First Class,1,1,4,122.62,0.141,1165,0
04/10/2018 00:00,39741004,Fitness,Fishing,Eastern Europe,LATAM,Standard Class,5,4,4,59.29,0.164,1921,0
04/11/2018 00:00,39741005,Apparel,Women's Apparel,West Asia,Europe,Second Class,2,3,1,32.99,0.002,1533,1
04/11/2018 00:00,39741006,Golf Shop,Strength Training,Western Europe,Pacific Asia,Second Class,3,5,5,123.72,0.201,1181,1
04/11/2018 00:00,39741007,Technology,Water Sports,West Africa,Africa,First Class,2,5,1,172.04,0.139,1428,1
04/11/2018 00:00,39741008,Footwear,Cleats,North America,Europe,Same Day,0,0,1,85.83,0.072,1524,0
04/11/2018 00:00,39741009,Health and Beauty,Electronics,Central America,LATAM,First Class,1,3,1,40.51,0.106,1844,1
04/11/2018 00:00,39741010,Technology,Indoor/Outdoor Games,Oceania,Pacific Asia,Second Class,2,2,1,136.6,0.119,1522,0
04/11/2018 00:00,39741011,Outdoors,Men's Footwear,Central America,Africa,First Class,1,3,2,111.96,0.034,1483,1
04/11/2018 00:00,39741012,Golf Shop,Men's Footwear,Western Europe,LATAM,Same Day,1,3,2,45.61,0.034,1334,1
04/11/2018 00:00,39741013,Technology,Indoor/Outdoor Games,Oceania,Pacific Asia,Second Class,3,4,1,81.47,0.127,1248,1
04/11/2018 00:00,39741014,Golf Shop,Indoor/Outdoor Games,West Asia,USCA,Second Class,2,3,3,180.94,0.215,1083,1
04/11/2018 00:00,39741015,Golf Shop,Indoor/Outdoor Games,Central America,Africa,First Class,2,5,5,54.88,0.17,1166,1
04/11/2018 00:00,39741016,Fan Shop,Fishing,Central America,Africa,Standard Class,4,5,2,90.61,0.22,1085,1
04/11/2018 00:00,39741017,Footwear,Men's Footwear,Eastern Europe,Pacific Asia,Same Day,0,0,1,104.91,0.204,1114,0
04/11/2018 00:00,39741018,Technology,Cleats,Eastern Europe,Pacific Asia,Second Class,2,4,1,16.39,0.037,1846,1
04/11/2018 00:00,39741019,Footwear,Electronics,West Asia,LATAM,First Class,1,0,1,84.7,0.042,1570,0
04/11/2018 00:00,39741020,Technology,Camping & Hiking,North America,Europe,First Class,2,5,4,65.59,0.176,1337,1
04/11/2018 00:00,39741021,Pet Shop,Fishing,West Asia,Pacific Asia,Second Class,2,5,3,90.21,0.091,1091,1
04/11/2018 00:00,39741022,Apparel,Fishing,West Asia,LATAM,Standard Class,4,3,3,139.08,0.138,1943,0
04/11/2018 00:00,39741023,Outdoors,Camping & Hiking,Central America,Europe,Second Class,3,2,1,114.81,0.241,1664,0
04/11/2018 00:00,39741024,Toy Store,Indoor/Outdoor Games,North America,LATAM,Second Class,3,6,1,10.31,0.164,1463,1
04/11/2018 00:00,39741025,Toy Store,Strength Training,Southeast Asia,Europe,Second Class,2,3,2,128.01,0.153,1223,1
04/11/2018 00:00,39741026,Fitness,Cardio Equipment,Western Europe,Europe,First Class,2,5,1,97.82,0.063,1192,1
04/11/2018 00:00,39741027,Outdoors,Strength Training,Oceania,Pacific Asia,Same Day,1,0,1,140.19,0.25,1446,0
04/11/2018 00:00,39741028,Health and Beauty,Women's Apparel,Western Europe,USCA,First Class,2,1,2,105.08,0.249,1211,0
04/11/2018 00:00,39741029,Apparel,Cleats,Eastern Europe,LATAM,Same Day,1,0,4,32.91,0.215,1978,0
04/11/2018 00:00,39741030,Fan Shop,Cardio Equipment,South America,Europe,Second Class,3,5,4,117.25,0.07,1658,1
04/11/2018 00:00,39741031,Pet Shop,Indoor/Outdoor Games,Eastern Europe,USCA,Standard Class,4,4,1,95.25,0.174,1050,0
04/11/2018 00:00,39741032,Outdoors,Cardio Equipment,Western Europe,Europe,Standard Class,5,7,5,129.94,0.02,1947,1
04/11/2018 00:00,39741033,Footwear,Camping & Hiking,Oceania,LATAM,Second Class,2,4,2,148.95,0.044,1263,1
04/11/2018 00:00,39741034,Fitness,Fishing,West Africa,USCA,Second Class,3,6,1,26.79,0.083,1314,1
04/11/2018 00:00,39741035,Health and Beauty,Indoor/Outdoor Games,West Africa,Europe,Second Class,3,6,5,34.44,0.222,1817,1
04/11/2018 00:00,39741036,Golf Shop,Fishing,South America,Africa,Same Day,0,3,3,86.93,0.242,1470,1
04/11/2018 00:00,39741037,Outdoors,Camping & Hiking,Oceania,USCA,Same Day,1,0,5,12.99,0.046,1808,0
04/11/2018 00:00,39741038,Pet Shop,Water Sports,Eastern Asia,USCA,Same Day,0,1,1,31.61,0.183,1839,1
04/11/2018 00:00,39741039,Technology,Strength Training,Eastern Asia,USCA,Standard Class,4,3,1,152.84,0.077,1942,0
04/11/2018 00:00,39741040,Golf Shop,Camping & Hiking,Eastern Europe,Europe,Standard Class,4,4,1,155.88,0.028,1823,0
04/11/2018 00:00,39741041,Health and Beauty,Indoor/Outdoor Games,North America,Pacific Asia,Same Day,0,1,3,112.18,0.188,1922,1
