order date (DateOrders),Order Item Id,Department Name,Category Name,Order Region,Market,Shipping Mode,Days for shipment (scheduled),Days for shipping (real),Order Item Quantity,Order Item Product Price,Order Item Discount,Product Card Id,Late_delivery_risk
05/07/2018 00:00,27279978,Fitness,Fishing,Western Europe,Pacific Asia,Same Day,0,0,1,131.2,0.102,1266,0
05/07/2018 00:00,27279979,Pet Shop,Men's Footwear,North America,Europe,First Class,2,4,2,40.28,0.031,1230,1
05/07/2018 00:00,27279980,Golf Shop,Fishing,West Asia,Africa,First Class,2,4,1,147.59,0.069,1536,1
05/07/2018 00:00,27279981,Outdoors,Water Sports,Western Europe,Pacific Asia,First Class,1,2,1,116.8,0.081,1293,1
05/07/2018 00:00,27279982,Health and Beauty,Cardio Equipment,South America,USCA,Same Day,1,2,2,119.62,0.112,1668,1
05/07/2018 00:00,27279983,Fitness,Cleats,Eastern Europe,USCA,Standard Class,5,6,1,160.79,0.101,1244,1
05/07/2018 00:00,27279984,Outdoors,Cleats,Eastern Asia,Africa,Standard Class,5,6,1,79.32,0.192,1964,1
05/07/2018 00:00,27279985,Apparel,Strength Training,West Africa,LATAM,Standard Class,5,4,1,176.35,0.116,1368,0
05/07/2018 00:00,27279986,Footwear,Indoor/Outdoor Games,Oceania,Pacific Asia,First Class,1,2,1,149.62,0.196,1102,1
05/07/2018 00:00,27279987,Apparel,Women's Apparel,Oceania,USCA,Second Class,3,6,1,152.39,0.117,1379,1
05/07/2018 00:00,27279988,Fitness,Indoor/Outdoor Games,North America,Africa,Second Class,2,1,5,187.65,0.024,1795,0
05/07/2018 00:00,27279989,Golf Shop,Camping & Hiking,Southeast Asia,Pacific Asia,Second Class,2,5,1,135.82,0.212,1141,1
05/07/2018 00:00,27279990,Toy Store,Camping & Hiking,Southeast Asia,Africa,Same Day,1,4,1,102.94,0.12,1151,1
05/07/2018 00:00,27279991,Outdoors,Indoor/Outdoor Games,Eastern Europe,Africa,First Class,2,1,1,14.94,0.16,1120,0
05/07/2018 00:00,27279992,Fitness,Camping & Hiking,South America,Pacific Asia,Standard Class,5,5,1,136.72,0.238,1248,0
05/07/2018 00:00,27279993,Fan Shop,Electronics,Western Europe,USCA,Standard Class,5,8,1,181.39,0.126,1238,1
05/07/2018 00:00,27279994,Footwear,Cleats,Central America,Pacific Asia,Second Class,2,5,1,88.69,0.185,1923,1
05/07/2018 00:00,27279995,Pet Shop,Strength Training,Eastern Asia,LATAM,Second Class,2,2,5,20.12,0.129,1677,0
05/07/2018 00:00,27279996,Golf Shop,Fishing,Eastern Asia,USCA,Second Class,3,4,2,84.09,0.202,1669,1
05/07/2018 00:00,27279997,Fan Shop,Fishing,Oceania,Europe,Second Class,2,4,2,11.0,0.236,1548,1
05/07/2018 00:00,27279998,Toy Store,Women's Apparel,West Africa,Europe,Second Class,3,6,1,12.46,0.08,1393,1
05/07/2018 00:00,27279999,Toy Store,Cardio Equipment,South America,Europe,First Class,2,5,1,48.5,0.125,1636,1
05/07/2018 00:00,27280000,Apparel,Cleats,Western Europe,Africa,Second Class,3,2,2,80.32,0.146,1405,0
05/07/2018 00:00,27280001,Fitness,Men's Footwear,North America,USCA,First Class,1,1,1,142.11,0.022,1384,0
05/07/2018 00:00,27280002,Footwear,Fishing,North America,USCA,Standard Class,5,7,1,21.84,0.107,1640,1
05/07/2018 00:00,27280003,Apparel,Strength Training,West Africa,Africa,Same Day,0,0,1,22.18,0.003,1640,0
05/07/2018 00:00,27280004,Fitness,Men's Footwear,North America,USCA,Same Day,0,0,1,78.12,0.147,1548,0
05/07/2018 00:00,27280005,Fan Shop,Cardio Equipment,Southeast Asia,Africa,Standard Class,4,5,1,88.45,0.242,1330,1
05/07/2018 00:00,27280006,Golf Shop,Fishing,West Africa,LATAM,Standard Class,5,6,1,169.21,0.11,1273,1
05/07/2018 00:00,27280007,Technology,Fishing,West Africa,Pacific Asia,Same Day,1,3,2,169.72,0.138,1380,1
05/07/2018 00:00,27280008,Outdoors,Camping & Hiking,Western Europe,Africa,Standard Class,4,3,1,45.19,0.204,1645,0
05/07/2018 00:00,27280009,Fan Shop,Cardio Equipment,Eastern Asia,Europe,Same Day,0,2,4,40.58,0.03,1455,1
05/07/2018 00:00,27280010,Health and Beauty,Camping & Hiking,Central America,USCA,Second Class,3,3,3,16.6,0.105,1851,0
05/07/2018 00:00,27280011,Outdoors,Strength Training,West Asia,USCA,Standard Class,5,5,3,194.13,0.167,1988,0
05/07/2018 00:00,27280012,Fan Shop,Fishing,Eastern Europe,Africa,Standard Class,4,4,1,21.7,0.179,1390,0
05/07/2018 00:00,27280013,Pet Shop,Water Sports,West Asia,Pacific Asia,First Class,2,3,4,164.61,0.117,1186,1
05/07/2018 00:00,27280014,Golf Shop,Men's Footwear,West Africa,Africa,Second Class,3,2,1,15.06,0.084,1704,0
05/07/2018 00:00,27280015,Technology,Indoor/Outdoor Games,West Africa,Africa,Same Day,0,0,1,63.73,0.235,1968,0
05/07/2018 00:00,27280016,Fan Shop,Indoor/Outdoor Games,South America,Pacific Asia,Second Class,3,5,4,192.16,0.191,1834,1
05/07/2018 00:00,27280017,Fan Shop,Men's Footwear,Oceania,Africa,Standard Class,4,5,5,133.9,0.036,1156,1
05/07/2018 00:00,27280018,Toy Store,Water Sports,Oceania,Africa,First Class,1,4,1,33.13,0.212,1320,1
05/07/2018 00:00,27280019,Apparel,Cleats,Western Europe,Europe,Standard Class,4,4,1,188.77,0.133,1262,0
05/07/2018 00:00,27280020,Health and Beauty,Cardio Equipment,Western Europe,Pacific Asia,Same Day,1,3,5,57.23,0.163,1530,1
05/07/2018 00:00,27280021,Fan Shop,Electronics,Eastern Asia,Africa,First Class,1,1,1,157.83,0.214,1102,0
05/07/2018 00:00,27280022,Apparel,Fishing,Western Europe,LATAM,Same Day,1,3,5,168.29,0.234,1831,1
05/08/2018 00:00,27280023,Outdoors,Cardio Equipment,Eastern Europe,Africa,Same Day,0,1,3,14.2,0.13,1649,1
05/08/2018 00:00,27280024,Outdoors,Women's Apparel,Southeast Asia,Africa,Same Day,1,2,1,54.4,0.189,1879,1
05/08/2018 00:00,27280025,Outdoors,Cardio Equipment,Western Europe,LATAM,Same Day,1,0,5,194.18,0.204,1964,0
05/08/2018 00:00,27280026,Fan Shop,Cleats,South America,Europe,Second Class,3,3,1,194.89,0.027,1188,0
05/08/2018 00:00,27280027,Pet Shop,Indoor/Outdoor Games,South America,USCA,First Class,2,3,2,156.71,0.034,1059,1
05/08/2018 00:00,27280028,Pet Shop,Women's Apparel,South America,USCA,First Class,1,2,1,63.21,0.209,1869,1
05/08/2018 00:00,27280029,Toy Store,Water Sports,Central America,Pacific Asia,Same Day,0,1,2,72.51,0.077,1070,1
05/08/2018 00:00,27280030,Pet Shop,Indoor/Outdoor Games,Southeast Asia,Africa,Second Class,2,2,1,121.1,0.228,1751,0
05/08/2018 00:00,27280031,Footwear,Electronics,Western Europe,USCA,Second Class,2,5,3,180.34,0.127,1533,1
05/08/2018 00:00,27280032,Outdoors,Men's Footwear,West Africa,Pacific Asia,Second Class,2,4,5,110.32,0.235,1541,1
05/08/2018 00:00,27280033,Apparel,Water Sports,Western Europe,Pacific Asia,Standard Class,5,6,1,82.25,0.038,1056,1
05/08/2018 00:00,27280034,Technology,Fishing,Eastern Europe,LATAM,Standard Class,5,6,1,138.75,0.058,1144,1
05/08/2018 00:00,27280035,Pet Shop,Camping & Hiking,Western Europe,Pacific Asia,First Class,2,3,5,117.36,0.241,1598,1
05/08/2018 00:00,27280036,Pet Shop,Fishing,West Asia,USCA,Same Day,1,4,1,125.15,0.084,1758,1
05/08/2018 00:00,27280037,Outdoors,Cardio Equipment,North America,Africa,Standard Class,4,7,1,123.62,0.192,1363,1
05/08/2018 00:00,27280038,Fan Shop,Men's Footwear,South America,Africa,First Class,1,0,1,87.92,0.201,1892,0
05/08/2018 00:00,27280039,Health and Beauty,Cleats,South America,Europe,Same Day,1,2,3,82.81,0.115,1230,1
05/08/2018 00:00,27280040,Footwear,Indoor/Outdoor Games,Southeast Asia,USCA,Same Day,1,1,4,35.45,0.134,1938,0
05/08/2018 00:00,27280041,Apparel,Women's Apparel,Central America,USCA,First Class,1,4,5,45.04,0.109,1397,1
05/08/2018 00:00,27280042,Technology,Fishing,South America,Pacific Asia,Same Day,0,2,5,86.16,0.228,1903,1
05/08/2018 00:00,27280043,Pet Shop,Camping & Hiking,Eastern Asia,Pacific Asia,Standard Class,4,7,2,136.62,0.239,1930,1
05/08/2018 00:00,27280044,Golf Shop,Indoor/Outdoor Games,Western Europe,Africa,Standard Class,4,6,4,186.98,0.144,1667,1
05/08/2018 00:00,27280045,Pet Shop,Fishing,Oceania,USCA,Standard Class,4,6,1,156.15,0.106,1935,1
05/08/2018 00:00,27280046,Technology,Electronics,Eastern Asia,Africa,Standard Class,4,7,5,59.39,0.186,1459,1
05/08/2018 00:00,27280047,Apparel,Women's Apparel,West Asia,LATAM,Same Day,1,4,2,160.17,0.197,1671,1
05/08/2018 00:00,27280048,Golf Shop,Women's Apparel,West Asia,Africa,Second Class,3,5,3,49.31,0.136,1151,1
05/08/2018 00:00,27280049,Apparel,Electronics,South America,LATAM,Second Class,2,1,1,11.33,0.18,1558,0
05/08/2018 00:00,27280050,Fan Shop,Cleats,Eastern Asia,Europe,Second Class,2,2,2,74.34,0.156,1918,0
05/08/2018 00:00,27280051,Health and Beauty,Camping & Hiking,West Africa,USCA,First Class,1,3,2,31.37,0.019,1868,1
05/08/2018 00:00,27280052,Footwear,Electronics,West Africa,Pacific Asia,First Class,1,1,2,113.36,0.038,1622,0
05/08/2018 00:00,27280053,Apparel,Women's Apparel,West Africa,USCA,Same Day,1,4,4,15.78,0.053,1418,1
05/08/2018 00:00,27280054,Fan Shop,Men's Footwear,Eastern Europe,LATAM,Same Day,0,2,3,75.15,0.069,1064,1
05/08/2018 00:00,27280055,Fitness,Electronics,Central America,Europe,Same Day,1,4,4,196.34,0.012,1068,1
05/08/2018 00:00,27280056,Outdoors,Women's Apparel,West Africa,Africa,Same Day,1,0,1,122.77,0.072,1625,0
05/08/2018 00:00,27280057,Golf Shop,Camping & Hiking,Southeast Asia,USCA,Standard Class,5,8,1,88.24,0.159,1283,1
05/08/2018 00:00,27280058,Pet Shop,Indoor/Outdoor Games,Oceania,USCA,Same Day,1,0,3,173.9,0.208,1670,0
05/08/2018 00:00,27280059,Health and Beauty,Indoor/Outdoor Games,South America,Pacific Asia,Second Class,3,4,1,39.28,0.215,1125,1
05/08/2018 00:00,27280060,Golf Shop,Camping & Hiking,North America,Pacific Asia,Second Class,3,5,2,15.98,0.103,1295,1
05/08/2018 00:00,27280061,Outdoors,Electronics,Central America,Europe,Second Class,3,2,1,68.25,0.084,1941,0
05/08/2018 00:00,27280062,Apparel,Cleats,West Africa,LATAM,First Class,2,2,1,19.27,0.229,1231,0
05/08/2018 00:00,27280063,Golf Shop,Men's Footwear,North America,USCA,First Class,1,4,5,78.22,0.224,1564,1
05/08/2018 00:00,27280064,Health and Beauty,Men's Footwear,Central America,Pacific Asia,First Class,2,5,1,35.11,0.212,1767,1
05/08/2018 00:00,27280065,Technology,Strength Training,South America,Pacific Asia,Second Class,2,1,1,173.93,0.032,1052,0
05/08/2018 00:00,27280066,Health and Beauty,Strength Training,Oceania,USCA,Second Class,3,3,4,101.22,0.205,1513,0
05/08/2018 00:00,27280067,Golf Shop,Men's Footwear,West Asia,USCA,First Class,2,5,2,196.9,0.079,1203,1
05/08/2018 00:00,27280068,Technology,Fishing,Eastern Europe,LATAM,First Class,2,2,1,151.91,0.146,1574,0
05/08/2018 00:00,27280069,Golf Shop,Women's Apparel,Southeast Asia,LATAM,Standard Class,5,5,2,85.59,0.095,1843,0
05/08/2018 00:00,27280070,Technology,Water Sports,West Asia,LATAM,Standard Class,5,7,2,136.68,0.209,1580,1
05/08/2018 00:00,27280071,Pet Shop,Women's Apparel,West Africa,Europe,Same Day,1,1,4,182.04,0.078,1645,0
05/08/2018 00:00,27280072,Apparel,Women's Apparel,Western Europe,Africa,Second Class,3,3,2,84.22,0.051,1532,0
05/08/2018 00:00,27280073,Golf Shop,Camping & Hiking,South America,Europe,Second Class,2,3,3,81.02,0.115,1548,1
05/08/2018 00:00,27280074,Toy Store,Indoor/Outdoor Games,Central America,LATAM,First Class,2,3,2,83.59,0.173,1600,1
05/08/2018 00:00,27280075,Golf Shop,Water Sports,North America,Africa,Standard Class,4,6,1,177.51,0.095,1731,1
05/08/2018 00:00,27280076,Health and Beauty,Electronics,Eastern Asia,USCA,First Class,1,3,1,195.4,0.113,1552,1
05/08/2018 00:00,27280077,Footwear,Strength Training,West Asia,Europe,Standard Class,4,6,1,99.01,0.2,1774,1
05/08/2018 00:00,27280078,Outdoors,Camping & Hiking,Eastern Asia,Pacific Asia,Standard Class,5,7,1,198.78,0.065,1091,1
05/08/2018 00:00,27280079,Fitness,Water Sports,Eastern Asia,Pacific Asia,Second Class,3,3,2,121.25,0.191,1776,0
05/08/2018 00:00,27280080,Golf Shop,Electronics,North America,USCA,First Class,2,1,1,86.86,0.149,1310,0
05/08/2018 00:00,27280081,Pet Shop,Fishing,Western Europe,Africa,Standard Class,4,3,2,187.76,0.202,1685,0
05/08/2018 00:00,27280082,Golf Shop,Fishing,Central America,Europe,Standard Class,5,7,1,180.91,0.092,1511,1
05/08/2018 00:00,27280083,Fitness,Women's Apparel,Eastern Europe,Pacific Asia,Second Class,2,4,4,183.68,0.204,1851,1
05/08/2018 00:00,27280084,Fan Shop,Strength Training,West Asia,LATAM,Standard Class,5,8,5,102.38,0.213,1529,1
05/08/2018 00:00,27280085,Fitness,Water Sports,Central America,Pacific Asia,Second Class,2,2,1,83.63,0.023,1816,0
05/08/2018 00:00,27280086,Golf Shop,Camping & Hiking,North America,Pacific Asia,Second Class,2,4,4,119.11,0.019,1631,1
05/08/2018 00:00,27280087,Apparel,Indoor/Outdoor Games,Southeast Asia,USCA,Standard Class,4,4,1,118.39,0.17,1248,0
05/08/2018 00:00,27280088,Fan Shop,Electronics,South America,Pacific Asia,Second Class,3,6,5,149.44,0.184,1894,1
05/08/2018 00:00,27280089,Technology,Water Sports,Central America,Pacific Asia,First Class,2,1,1,39.48,0.211,1019,0
05/08/2018 00:00,27280090,Pet Shop,Electronics,South America,Europe,Standard Class,4,4,4,145.49,0.118,1398,0
05/08/2018 00:00,27280091,Health and Beauty,Cleats,Oceania,Africa,Same Day,1,1,5,113.14,0.23,1887,0
05/08/2018 00:00,27280092,Technology,Electronics,South America,USCA,First Class,2,1,5,93.02,0.088,1729,0
05/09/2018 00:00,27280093,Health and Beauty,Electronics,Eastern Asia,Africa,Same Day,1,2,4,146.08,0.054,1686,1
05/09/2018 00:00,27280094,Toy Store,Strength Training,Oceania,USCA,Standard Class,5,5,1,75.86,0.066,1758,0
05/09/2018 00:00,27280095,Pet Shop,Cardio Equipment,West Asia,LATAM,Same Day,0,1,4,26.34,0.175,1236,1
05/09/2018 00:00,27280096,Outdoors,Water Sports,Southeast Asia,LATAM,Second Class,3,2,4,163.03,0.14,1910,0
05/09/2018 00:00,27280097,Outdoors,Cleats,West Africa,LATAM,Second Class,2,2,1,50.99,0.18,1599,0
05/09/2018 00:00,27280098,Fitness,Electronics,Eastern Asia,Africa,Standard Class,4,5,1,190.05,0.16,1097,1
05/09/2018 00:00,27280099,Golf Shop,Cleats,Oceania,USCA,Same Day,1,3,1,171.54,0.22,1602,1
05/09/2018 00:00,27280100,Outdoors,Cardio Equipment,South America,Europe,Standard Class,4,7,5,136.42,0.091,1189,1
05/09/2018 00:00,27280101,Fan Shop,Fishing,South America,Pacific Asia,Same Day,1,2,4,34.46,0.132,1858,1
05/09/2018 00:00,27280102,Footwear,Camping & Hiking,Oceania,USCA,Second Class,3,2,1,125.9,0.054,1874,0
05/09/2018 00:00,27280103,Health and Beauty,Cardio Equipment,Eastern Europe,Pacific Asia,Second Class,2,3,4,49.1,0.123,1439,1
05/09/2018 00:00,27280104,Golf Shop,Strength Training,Eastern Asia,Africa,Same Day,0,0,3,131.45,0.068,1480,0
05/09/2018 00:00,27280105,Footwear,Cardio Equipment,Eastern Europe,Europe,Second Class,2,5,4,52.35,0.239,1293,1
05/09/2018 00:00,27280106,Fitness,Fishing,West Asia,Europe,First Class,2,4,3,96.89,0.145,1205,1
05/09/2018 00:00,27280107,Pet Shop,Cardio Equipment,Central America,Africa,First Class,1,3,3,147.08,0.134,1730,1
05/09/2018 00:00,27280108,Fan Shop,Indoor/Outdoor Games,West Africa,Pacific Asia,Same Day,1,1,1,99.52,0.235,1226,0
05/09/2018 00:00,27280109,Footwear,Water Sports,Oceania,Pacific Asia,Same Day,0,0,1,54.36,0.052,1247,0
05/09/2018 00:00,27280110,Apparel,Cleats,Central America,LATAM,First Class,2,2,5,132.24,0.027,1046,0
05/09/2018 00:00,27280111,Technology,Cleats,Oceania,Europe,Standard Class,4,6,4,62.92,0.229,1291,1
05/09/2018 00:00,27280112,Health and Beauty,Indoor/Outdoor Games,Eastern Europe,Africa,Second Class,3,5,1,16.07,0.074,1200,1
05/09/2018 00:00,27280113,Apparel,Strength Training,Western Europe,Africa,Same Day,1,1,1,68.68,0.224,1670,0
05/09/2018 00:00,27280114,Fan Shop,Camping & Hiking,West Asia,USCA,Standard Class,4,6,1,97.14,0.089,1519,1
05/09/2018 00:00,27280115,Apparel,Cleats,West Asia,Europe,Same Day,1,2,4,96.46,0.021,1971,1
05/09/2018 00:00,27280116,Toy Store,Water Sports,Southeast Asia,Africa,Same Day,0,0,1,80.31,0.111,1418,0
05/09/2018 00:00,27280117,Fan Shop,Indoor/Outdoor Games,Oceania,Europe,Standard Class,4,6,4,53.1,0.069,1420,1
05/09/2018 00:00,27280118,Health and Beauty,Camping & Hiking,Central America,Europe,First Class,2,3,1,81.32,0.03,1154,1
05/09/2018 00:00,27280119,Apparel,Fishing,North America,USCA,Second Class,3,6,3,169.66,0.062,1191,1
05/09/2018 00:00,27280120,Apparel,Camping & Hiking,South America,Pacific Asia,Second Class,3,5,1,163.9,0.025,1691,1
05/09/2018 00:00,27280121,Outdoors,Fishing,Central America,Africa,Same Day,0,0,1,71.17,0.005,1846,0
05/09/2018 00:00,27280122,Apparel,Cardio Equipment,West Asia,USCA,Standard Class,5,5,3,190.4,0.071,1140,0
05/09/2018 00:00,27280123,Outdoors,Indoor/Outdoor Games,North America,Europe,Same Day,0,2,1,74.36,0.208,1110,1
05/09/2018 00:00,27280124,Fan Shop,Camping & Hiking,West Asia,Pacific Asia,Second Class,3,4,1,172.03,0.125,1392,1
05/09/2018 00:00,27280125,Golf Shop,Men's Footwear,Oceania,Europe,Same Day,1,1,1,119.61,0.071,1567,0
05/09/2018 00:00,27280126,Toy Store,Men's Footwear,Southeast Asia,LATAM,Second Class,3,3,5,42.57,0.154,1786,0
05/09/2018 00:00,27280127,Outdoors,Men's Footwear,Central America,USCA,First Class,1,0,1,77.82,0.22,1377,0
05/09/2018 00:00,27280128,Golf Shop,Electronics,Eastern Europe,USCA,Second Class,2,4,1,156.33,0.07,1380,1
05/09/2018 00:00,27280129,Pet Shop,Cleats,Eastern Europe,Africa,Second Class,2,4,1,141.13,0.086,1534,1
05/09/2018 00:00,27280130,Technology,Men's Footwear,Eastern Asia,Pacific Asia,First Class,1,2,1,188.4,0.014,1426,1
05/09/2018 00:00,27280131,Golf Shop,Fishing,Southeast Asia,Pacific Asia,First Class,1,4,1,35.64,0.101,1547,1
05/09/2018 00:00,27280132,Apparel,Women's Apparel,South America,Africa,Standard Class,4,3,2,107.92,0.147,1871,0
05/09/2018 00:00,27280133,Toy Store,Electronics,Oceania,Pacific Asia,First Class,2,4,1,103.65,0.189,1256,1
05/09/2018 00:00,27280134,Outdoors,Cardio Equipment,West Africa,Pacific Asia,First Class,1,4,1,27.41,0.092,1798,1
05/09/2018 00:00,27280135,Outdoors,Strength Training,South America,Africa,First Class,2,3,1,102.55,0.044,1975,1
05/09/2018 00:00,27280136,Outdoors,Cleats,South America,LATAM,Same Day,0,0,1,32.78,0.145,1506,0
05/09/2018 00:00,27280137,Health and Beauty,Fishing,Central America,USCA,Standard Class,5,8,1,103.13,0.198,1591,1
05/09/2018 00:00,27280138,Golf Shop,Water Sports,Western Europe,Africa,Second Class,3,3,4,74.49,0.159,1257,0
05/09/2018 00:00,27280139,Apparel,Water Sports,South America,Europe,Standard Class,4,3,1,81.25,0.084,1063,0
05/09/2018 00:00,27280140,Fitness,Strength Training,Eastern Europe,Europe,First Class,2,2,1,107.93,0.139,1850,0
05/09/2018 00:00,27280141,Fitness,Camping & Hiking,South America,Pacific Asia,Standard Class,5,5,1,108.04,0.02,1271,0
05/09/2018 00:00,27280142,Fan Shop,Men's Footwear,West Africa,Europe,Same Day,1,1,1,85.05,0.054,1709,0
05/09/2018 00:00,27280143,Fan Shop,Water Sports,South America,Africa,Standard Class,4,5,5,141.97,0.211,1874,1
05/09/2018 00:00,27280144,Outdoors,Fishing,Western Europe,Africa,First Class,1,3,2,162.38,0.199,1718,1
05/09/2018 00:00,27280145,Toy Store,Camping & Hiking,Western Europe,Africa,First Class,1,4,5,56.77,0.132,1115,1
05/09/2018 00:00,27280146,Golf Shop,Indoor/Outdoor Games,Oceania,USCA,Second Class,2,3,2,21.19,0.105,1068,1
05/09/2018 00:00,27280147,Fan Shop,Cardio Equipment,West Asia,LATAM,Same Day,0,2,3,71.56,0.072,1838,1
05/09/2018 00:00,27280148,Health and Beauty,Men's Footwear,South America,Pacific Asia,Same Day,0,0,4,132.12,0.25,1545,0
05/09/2018 00:00,27280149,Fan Shop,Cleats,Southeast Asia,LATAM,First Class,2,5,1,102.63,0.04,1229,1
05/09/2018 00:00,27280150,Toy Store,Men's Footwear,Western Europe,USCA,First Class,1,4,5,178.03,0.239,1148,1
05/09/2018 00:00,27280151,Outdoors,Cleats,North America,Europe,Standard Class,5,8,1,27.13,0.036,1674,1
05/09/2018 00:00,27280152,Outdoors,Indoor/Outdoor Games,West Africa,Africa,Same Day,0,0,1,12.44,0.149,1379,0
05/09/2018 00:00,27280153,Health and Beauty,Cleats,South America,LATAM,Same Day,0,0,1,116.4,0.154,1649,0
05/09/2018 00:00,27280154,Technology,Women's Apparel,South America,Africa,First Class,1,1,1,134.66,0.024,1401,0
05/09/2018 00:00,27280155,Fitness,Women's Apparel,Eastern Asia,LATAM,Same Day,1,3,1,69.52,0.229,1426,1
05/09/2018 00:00,27280156,Toy Store,Camping & Hiking,Central America,USCA,Same Day,1,0,1,196.32,0.0,1085,0
05/09/2018 00:00,27280157,Outdoors,Cleats,Western Europe,Europe,Same Day,0,0,1,106.28,0.159,1400,0
05/09/2018 00:00,27280158,Fan Shop,Cleats,Western Europe,Pacific Asia,Second Class,2,2,2,63.7,0.049,1835,0
05/09/2018 00:00,27280159,Fitness,Women's Apparel,Oceania,LATAM,First Class,1,1,1,43.25,0.127,1188,0
05/09/2018 00:00,27280160,Toy Store,Electronics,Southeast Asia,Pacific Asia,Same Day,0,0,1,64.98,0.046,1702,0
05/09/2018 00:00,27280161,Fan Shop,Camping & Hiking,West Asia,LATAM,First Class,1,4,5,61.14,0.2,1559,1
05/09/2018 00:00,27280162,Apparel,Strength Training,Western Europe,Pacific Asia,Standard Class,4,7,1,43.9,0.197,1400,1
05/10/2018 00:00,27280163,Health and Beauty,Camping & Hiking,Central America,Europe,Standard Class,5,6,5,47.2,0.064,1119,1
05/10/2018 00:00,27280164,Fan Shop,Men's Footwear,Western Europe,Africa,Second Class,2,5,2,163.97,0.005,1429,1
05/10/2018 00:00,27280165,Apparel,Fishing,Central America,LATAM,Same Day,1,0,3,27.53,0.026,1093,0
05/10/2018 00:00,27280166,Health and Beauty,Water Sports,South America,LATAM,Standard Class,5,6,1,195.52,0.217,1266,1
05/10/2018 00:00,27280167,Health and Beauty,Cleats,North America,Pacific Asia,First Class,1,1,2,125.43,0.02,1055,0
05/10/2018 00:00,27280168,Outdoors,Women's Apparel,Eastern Asia,Europe,Second Class,3,6,1,101.47,0.002,1084,1
05/10/2018 00:00,27280169,Fan Shop,Strength Training,Central America,Africa,Second Class,2,1,1,42.26,0.247,1744,0
05/10/2018 00:00,27280170,Fan Shop,Women's Apparel,Southeast Asia,USCA,Second Class,2,4,5,62.97,0.171,1827,1
05/10/2018 00:00,27280171,Health and Beauty,Cleats,Central America,USCA,Standard Class,5,5,1,46.4,0.216,1740,0
05/10/2018 00:00,27280172,Pet Shop,Fishing,Central America,Europe,Same Day,1,1,1,107.45,0.114,1284,0
05/10/2018 00:00,27280173,Apparel,Camping & Hiking,West Africa,Pacific Asia,Standard Class,5,8,3,95.61,0.2,1615,1
05/10/2018 00:00,27280174,Outdoors,Cardio Equipment,North America,USCA,First Class,2,3,1,112.02,0.219,1021,1
05/10/2018 00:00,27280175,Golf Shop,Indoor/Outdoor Games,Central America,Africa,First Class,1,3,5,58.84,0.214,1751,1
05/10/2018 00:00,27280176,Pet Shop,Men's Footwear,Western Europe,Africa,Standard Class,4,7,1,196.94,0.093,1388,1
05/10/2018 00:00,27280177,Toy Store,Strength Training,West Asia,Pacific Asia,Same Day,0,3,2,50.87,0.114,1502,1
05/10/2018 00:00,27280178,Health and Beauty,Indoor/Outdoor Games,Western Europe,USCA,Second Class,2,3,4,139.76,0.089,1099,1
05/10/2018 00:00,27280179,Apparel,Electronics,Central America,LATAM,Second Class,3,2,3,48.95,0.163,1172,0
05/10/2018 00:00,27280180,Fitness,Indoor/Outdoor Games,Eastern Europe,Pacific Asia,First Class,2,2,1,174.12,0.144,1286,0
05/10/2018 00:00,27280181,Health and Beauty,Indoor/Outdoor Games,Eastern Europe,Europe,First Class,1,0,1,151.66,0.134,1029,0
05/10/2018 00:00,27280182,Footwear,Women's Apparel,West Asia,Africa,First Class,1,1,1,116.93,0.127,1660,0
05/10/2018 00:00,27280183,Fan Shop,Fishing,Eastern Europe,Africa,Same Day,1,4,1,63.18,0.157,1281,1
05/10/2018 00:00,27280184,Fitness,Camping & Hiking,Southeast Asia,Europe,Second Class,3,3,3,133.47,0.131,1527,0
05/10/2018 00:00,27280185,Outdoors,Electronics,Central America,USCA,Second Class,3,4,1,159.3,0.018,1050,1
05/10/2018 00:00,27280186,Toy Store,Women's Apparel,Oceania,Europe,Standard Class,4,4,3,19.7,0.124,1128,0
05/10/2018 00:00,27280187,Fitness,Cardio Equipment,Western Europe,USCA,Second Class,3,3,1,138.13,0.082,1203,0
05/10/2018 00:00,27280188,Footwear,Cleats,Eastern Asia,LATAM,Standard Class,5,5,5,186.46,0.128,1257,0
05/10/2018 00:00,27280189,Footwear,Strength Training,South America,Africa,Same Day,0,0,5,145.19,0.123,1833,0
05/10/2018 00:00,27280190,Apparel,Cleats,South America,Europe,Same Day,0,2,2,65.68,0.049,1791,1
05/10/2018 00:00,27280191,Golf Shop,Fishing,Eastern Asia,Africa,Second Class,2,2,1,184.47,0.197,1926,0
05/10/2018 00:00,27280192,Apparel,Cardio Equipment,South America,USCA,Second Class,2,5,1,115.35,0.21,1376,1
05/10/2018 00:00,27280193,Fitness,Fishing,South America,Europe,First Class,2,5,3,76.39,0.236,1126,1
05/10/2018 00:00,27280194,Golf Shop,Men's Footwear,Eastern Asia,Africa,Standard Class,4,5,3,161.79,0.135,1282,1
05/10/2018 00:00,27280195,Outdoors,Men's Footwear,West Asia,LATAM,Standard Class,5,7,3,98.42,0.011,1867,1
05/10/2018 00:00,27280196,Toy Store,Indoor/Outdoor Games,Eastern Asia,Europe,Standard Class,5,4,5,37.6,0.036,1587,0
05/10/2018 00:00,27280197,Apparel,Women's Apparel,Southeast Asia,USCA,Same Day,1,4,4,192.81,0.08,1876,1
